"","Time","Wstart","A","h","S.day","Fit","Beh","S.cum","W","iter_index","seeds"
"1372",52,"9.4",26,"o",0.911657038030695,0.0407609018045161,0,0.00848326884982612,25.1,4,4
"1373",53,"9.4",26,"o",0.911882219578442,0.0447107849817792,0,0.00773574202806011,25.8,4,4
"1374",54,"9.4",26,"o",0.912099232970478,0.0490313156916786,0,0.00705576437025112,26.5,4,4
"1375",55,"9.4",26,"o",0.912308578331078,0.0537565584086678,0,0.00643703436166287,27.2,4,4
"1376",56,"9.4",26,"o",0.912510713304388,0.0589236577244585,0,0.00587386281692584,27.9,4,4
"1377",57,"9.4",26,"o",0.912706057620617,0.0645731133512766,0,0.00536111017464072,28.6,4,4
"1378",58,"9.4",26,"o",0.912894997073336,0.0707490794129446,0,0.00489413065718847,29.3,4,4
"1379",59,"9.4",26,"o",0.913077886995944,0.0774996901503023,0,0.00446872247914772,30,4,4
"1380",60,"9.4",26,"o",NA,NA,NA,NA,30.7,4,4
"1381",1,"10",1,"n",0.91362959876108,0.00044380857861676,0,0.91362959876108,10,4,4
"1382",2,"10",1,"n",0.913858267998575,0.000485764230075934,0,0.834927962716033,10.2,4,4
"1383",3,"10",1,"n",0.914080927905315,0.000531553138037256,0,0.763191726893566,10.4,4,4
"1384",4,"10",1,"n",0.914297847133009,0.000581516495760774,0,0.697784552848511,10.6,4,4
"1385",5,"10",1,"n",0.914509277552573,0.000636025226991678,0,0.638130447312837,10.8,4,4
"1386",6,"10",1,"n",0.914715455589564,0.000695482531017969,0,0.583707782839334,11,4,4
"1387",7,"10",1,"n",0.91491660343126,0.00076032664231054,2,0.534043942071755,11.2,4,4
"1388",8,"10",3,"a",0.903951593111238,0.000831033822600931,2,0.482749872227168,11.2,4,4
"1389",9,"10",5,"n",0.914816644923689,0.000919334430000463,2,0.441627618448198,11.1,4,4
"1390",10,"10",7,"n",0.914816644923689,0.00100493845963761,2,0.40400829621442,11.1,4,4
"1391",11,"10",9,"n",0.914816644923689,0.00109851352750741,2,0.369593514064211,11.1,4,4
"1392",12,"10",11,"n",0.914816644923689,0.00120080185860528,2,0.338110298521778,11.1,4,4
"1393",13,"10",13,"a",0.893013805614667,0.00131261479037195,1,0.301937164400444,11.1,4,4
"1394",14,"10",14,"n",0.91491660343126,0.00146987065834717,2,0.27624732490292,11.2,4,4
"1395",15,"10",16,"a",0.893111499571468,0.00160656244824352,1,0.246719662596654,11.2,4,4
"1396",16,"10",17,"n",0.91501535684027,0.00179883749007194,2,0.225752280110388,11.3,4,4
"1397",17,"10",19,"n",0.91501535684027,0.00196590961739012,2,0.206566803142712,11.3,4,4
"1398",18,"10",21,"n",0.91501535684027,0.00214849904178526,2,0.189011797088982,11.3,4,4
"1399",19,"10",23,"n",0.91501535684027,0.00234804697617803,2,0.172948696960396,11.3,4,4
"1400",20,"10",25,"n",0.90404922183053,0.00256612849022152,1,0.15635413490365,11.3,4,4
"1401",21,"10",26,"o",0.904145683866642,0.00283848315805814,0,0.141366916227838,11.4,4,4
"1402",22,"10",26,"o",0.904428306056304,0.00313940906726355,0,0.127856240576347,11.7,4,4
"1403",23,"10",26,"o",0.904701250446272,0.00347115304357591,0,0.11567170072678,12,4,4
"1404",24,"10",26,"o",0.904965077525625,0.00383679478928946,0,0.104678849615732,12.3,4,4
"1405",25,"10",26,"o",0.905220302679012,0.00423971585708048,0,0.0947574199332434,12.6,4,4
"1406",26,"10",26,"o",0.905548037567351,0.0046836287747115,0,0.085807395665494,13,4,4
"1407",27,"10",26,"o",0.905862346617165,0.00517214833493927,0,0.0777296887946519,13.4,4,4
"1408",28,"10",26,"o",0.906164155520456,0.00570964049256937,0,0.0704358578054736,13.8,4,4
"1409",29,"10",26,"o",0.906454301688849,0.00630088980874556,0,0.0638468863009156,14.2,4,4
"1410",30,"10",26,"o",0.906733544877172,0.00695113895648809,0,0.057892113544999,14.6,4,4
"1411",31,"10",26,"o",0.907068313650605,0.00766613190364508,0,0.0525121018069315,15.1,4,4
"1412",32,"10",26,"o",0.9073883404516,0.00845154856395746,0,0.0476488689122171,15.6,4,4
"1413",33,"10",26,"o",0.907694715415756,0.00931414719275673,0,0.0432506265071576,16.1,4,4
"1414",34,"10",26,"o",0.907988417412018,0.0102613213832478,0,0.0392710679143123,16.6,4,4
"1415",35,"10",26,"o",0.908270328344957,0.0113011588985849,0,0.0356687457489895,17.1,4,4
"1416",36,"10",26,"o",0.908594174150538,0.012442505877273,0,0.0324084145867887,17.7,4,4
"1417",37,"10",26,"o",0.908903421918614,0.0136942391127544,0,0.0294561189168893,18.3,4,4
"1418",38,"10",26,"o",0.909199175725054,0.0150667703328116,0,0.026781479039295,18.9,4,4
"1419",39,"10",26,"o",0.90948242447536,0.0165714738146308,0,0.024357284487694,19.5,4,4
"1420",40,"10",26,"o",0.909754057024378,0.0182207741113746,0,0.0221591383807766,20.1,4,4
"1421",41,"10",26,"o",0.910057345094306,0.0200282416667325,0,0.0201660866443869,20.8,4,4
"1422",42,"10",26,"o",0.91034705269752,0.0220076699283791,0,0.0183581375411604,21.5,4,4
"1423",43,"10",26,"o",0.910624200233944,0.0241750328769302,0,0.0167173643162039,22.2,4,4
"1424",44,"10",26,"o",0.910889702341545,0.0265477601745259,0,0.0152276750059222,22.9,4,4
"1425",45,"10",26,"o",0.911144381694449,0.0291448680408637,0,0.013874610527915,23.6,4,4
"1426",46,"10",26,"o",0.911388980652266,0.031987101744142,0,0.0126451671459836,24.3,4,4
"1427",47,"10",26,"o",0.911624171146514,0.0350970907298543,0,0.0115276400184664,25,4,4
"1428",48,"10",26,"o",0.911850563112019,0.0384995174993156,0,0.0105114850421913,25.7,4,4
"1429",49,"10",26,"o",0.912099232970478,0.0422213014465025,0,0.00958751744436332,26.5,4,4
"1430",50,"10",26,"o",0.912337886027595,0.046290249920503,0,0.00874705539744312,27.3,4,4
"1431",51,"10",26,"o",0.912567201414458,0.0507380550884005,0,0.0079822758646619,28.1,4,4
"1432",52,"10",26,"o",0.912787794559687,0.0555992534136201,0,0.00728612398207175,28.9,4,4
"1433",53,"10",26,"o",0.913000224731731,0.0609114777224209,0,0.00665223283305476,29.7,4,4
"1434",54,"10",26,"o",0.913205001512395,0.0667157313573703,0,0.00607485229437057,30.5,4,4
"1435",55,"10",26,"o",0.913402590376677,0.0730566863375472,0,0.00554878582183378,31.3,4,4
"1436",56,"10",26,"o",0.913593417521633,0.0799830076104989,0,0.00506933420206471,32.1,4,4
"1437",57,"10",26,"o",0.913777874061257,0.0875477056604394,0,0.00463224543006871,32.9,4,4
"1438",58,"10",26,"o",0.913956319683783,0.0958085199320229,0,0.00423366998513762,33.7,4,4
"1439",59,"10",26,"o",0.914129085851249,0.104828335740565,0,0.00387012087330973,34.5,4,4
"1440",60,"10",26,"o",NA,NA,NA,NA,35.2,4,4
"1441",1,"7.1",1,"a",0.898505281250929,0.000208830844807601,2,0.898505281250929,7.1,5,5
"1442",2,"7.1",3,"n",0.909407539982771,0.000232420275278583,0,0.817107477483935,7.1,5,5
"1443",3,"7.1",3,"n",0.898863170195976,0.000255573288168455,1,0.734467817602047,7.3,5,5
"1444",4,"7.1",4,"a",0.89903716559663,0.000284329469314816,2,0.660313864958887,7.4,5,5
"1445",5,"7.1",6,"n",0.909945553460812,0.000316259972551998,2,0.600849665307862,7.4,5,5
"1446",6,"7.1",8,"n",0.909945553460812,0.00034755922631762,2,0.546740481245306,7.4,5,5
"1447",7,"7.1",10,"a",0.89903716559663,0.000381956068685365,2,0.491540012575717,7.4,5,5
"1448",8,"7.1",12,"a",0.89903716559663,0.000424850143355182,2,0.441912739683404,7.4,5,5
"1449",9,"7.1",14,"n",0.909945553460812,0.000472561268446825,2,0.402116532492599,7.4,5,5
"1450",10,"7.1",16,"a",0.89903716559663,0.000519329169365711,2,0.361517707611691,7.4,5,5
"1451",11,"7.1",18,"n",0.909945553460812,0.000577650390038178,0,0.328961430538604,7.4,5,5
"1452",12,"7.1",18,"n",0.910288062339384,0.000634818630456723,0,0.299449663189378,7.6,5,5
"1453",13,"7.1",18,"n",0.910618556541992,0.000697382132887999,0,0.272684420050497,7.8,5,5
"1454",14,"7.1",18,"n",0.910937748706425,0.000765833430340204,0,0.248398531708117,8,5,5
"1455",15,"7.1",18,"n",0.911246292760133,0.000840708853516856,0,0.226352241146082,8.2,5,5
"1456",16,"7.1",18,"n",0.911544790047371,0.000922592344348945,0,0.206330206132257,8.4,5,5
"1457",17,"7.1",18,"n",0.911833794688491,0.00101211959568218,0,0.188138854816435,8.6,5,5
"1458",18,"7.1",18,"n",0.91211381828298,0.00110998254460173,0,0.171604049234005,8.8,5,5
"1459",19,"7.1",18,"n",0.912385334049469,0.00121693424916117,0,0.15656901778461,9,5,5
"1460",20,"7.1",18,"n",0.912648780480947,0.00133379418075476,0,0.142892523142224,9.2,5,5
"1461",21,"7.1",18,"n",0.912904564581137,0.0014614539670473,2,0.130447236621052,9.4,5,5
"1462",22,"7.1",20,"n",0.912904564581137,0.00160088362327102,2,0.119085877748354,9.4,5,5
"1463",23,"7.1",22,"n",0.912904564581137,0.00175361553154852,2,0.108714041373623,9.4,5,5
"1464",24,"7.1",24,"a",0.901962470425049,0.00192091878996478,2,0.0980559853272442,9.4,5,5
"1465",25,"7.1",26,"o",0.901836957959405,0.00212971032936608,0,0.088430511517234,9.3,5,5
"1466",26,"7.1",26,"o",0.902208140147447,0.00236152478623741,0,0.0797827273282511,9.6,5,5
"1467",27,"7.1",26,"o",0.902563898421186,0.00261749443521034,0,0.0720090094040608,9.9,5,5
"1468",28,"7.1",26,"o",0.902905311302148,0.0029000655131332,0,0.0650173170525328,10.2,5,5
"1469",29,"7.1",26,"o",0.903233353029144,0.00321192651857458,0,0.0587258092863181,10.5,5,5
"1470",30,"7.1",26,"o",0.903548906277751,0.00355603179156621,0,0.0530616407509285,10.8,5,5
"1471",31,"7.1",26,"o",0.903951593111238,0.00393562735437929,0,0.0479651546898981,11.2,5,5
"1472",32,"7.1",26,"o",0.904335203045735,0.00435380321730898,0,0.043376577905609,11.6,5,5
"1473",33,"7.1",26,"o",0.904701250446272,0.00481436883430579,0,0.0392428442712846,12,5,5
"1474",34,"7.1",26,"o",0.905051084102993,0.00532150124909295,0,0.0355167787510111,12.4,5,5
"1475",35,"7.1",26,"o",0.905385909983916,0.00587977998431675,0,0.0321563910491816,12.8,5,5
"1476",36,"7.1",26,"o",0.905706810261013,0.00649422519113557,0,0.02912426236666,13.2,5,5
"1477",37,"7.1",26,"o",0.906089827984434,0.00717033936099478,0,0.0263891978779805,13.7,5,5
"1478",38,"7.1",26,"o",0.906454301688849,0.007913497248882,0,0.0239206019346137,14.2,5,5
"1479",39,"7.1",26,"o",0.906801734472765,0.0087301667984123,0,0.0216912433239403,14.7,5,5
"1480",40,"7.1",26,"o",0.907133461753876,0.00962742622397851,0,0.0196768526461916,15.2,5,5
"1481",41,"7.1",26,"o",0.907450674763154,0.0106130207184339,0,0.0178557732110017,15.7,5,5
"1482",42,"7.1",26,"o",0.907754440117825,0.0116954243504242,0,0.0162086574140237,16.2,5,5
"1483",43,"7.1",26,"o",0.908045716226358,0.0128839076225352,0,0.0147182019305848,16.7,5,5
"1484",44,"7.1",26,"o",0.908379972365075,0.0141886112034953,0,0.0133697198629682,17.3,5,5
"1485",45,"7.1",26,"o",0.908698821667984,0.0156196873942008,0,0.0121490486855103,17.9,5,5
"1486",46,"7.1",26,"o",0.909003454801613,0.017189069713472,0,0.0110435272276818,18.5,5,5
"1487",47,"7.1",26,"o",0.9092949356047,0.018909795801847,0,0.0100418233793437,19.1,5,5
"1488",48,"7.1",26,"o",0.909574218079459,0.0207961081288456,0,0.00913378364835857,19.7,5,5
"1489",49,"7.1",26,"o",0.909842160667752,0.0228635637592675,0,0.00831030144969435,20.3,5,5
"1490",50,"7.1",26,"o",0.910099538312034,0.0251291539869811,0,0.00756320151260065,20.9,5,5
"1491",51,"7.1",26,"o",0.91034705269752,0.0276114347157985,0,0.00688513820595343,21.5,5,5
"1492",52,"7.1",26,"o",0.910585340992123,0.0303306685444643,0,0.006269505921046,22.1,5,5
"1493",53,"7.1",26,"o",0.910814983338624,0.0333089795970334,0,0.00571035993101892,22.7,5,5
"1494",54,"7.1",26,"o",0.911036509304996,0.0365705222315713,0,0.00520234637843059,23.3,5,5
"1495",55,"7.1",26,"o",0.911250403460448,0.0401416648598088,0,0.00474064023628588,23.9,5,5
"1496",56,"7.1",26,"o",0.911457110214323,0.0440511902188158,0,0.00432089025033087,24.5,5,5
"1497",57,"7.1",26,"o",0.911657038030695,0.0483305135536849,0,0.00393917000727235,25.1,5,5
"1498",58,"7.1",26,"o",0.911850563112019,0.0530139202984551,0,0.00359193438932527,25.7,5,5
"1499",59,"7.1",26,"o",0.912038032629352,0.0581388249819421,0,0.00327598077377394,26.3,5,5
"1500",60,"7.1",26,"o",NA,NA,NA,NA,26.9,5,5
"1501",1,"7.6",1,"a",0.899375772655235,0.000223863706096131,2,0.899375772655235,7.6,5,5
"1502",2,"7.6",3,"n",0.910118356753198,0.000248910091757549,2,0.81853840031262,7.5,5,5
"1503",3,"7.6",5,"a",0.899208000325557,0.000273492002342995,2,0.736036278134792,7.5,5,5
"1504",4,"7.6",7,"n",0.910118356753198,0.000304147652427445,2,0.669880127966776,7.5,5,5
"1505",5,"7.6",9,"n",0.910118356753198,0.000334184724624693,2,0.609670201286744,7.5,5,5
"1506",6,"7.6",11,"a",0.899208000325557,0.000367188203759432,2,0.548220322557133,7.5,5,5
"1507",7,"7.6",13,"a",0.899208000325557,0.000408346237607419,2,0.492964099984431,7.5,5,5
"1508",8,"7.6",15,"a",0.899208000325557,0.0004541176651671,2,0.443277262579288,7.5,5,5
"1509",9,"7.6",17,"a",0.899208000325557,0.000505019600584834,2,0.398598460873708,7.5,5,5
"1510",10,"7.6",19,"n",0.910118356753198,0.000561627121202206,0,0.362771776214733,7.5,5,5
"1511",11,"7.6",19,"n",0.910454765281691,0.000617092400164065,0,0.330287292364407,7.7,5,5
"1512",12,"7.6",19,"n",0.910779523208342,0.000677784799086794,0,0.300818902661429,7.9,5,5
"1513",13,"7.6",19,"n",0.911093312996945,0.000744180981033925,0,0.274074090637907,8.1,5,5
"1514",14,"7.6",19,"n",0.911396761568301,0.000816799959365326,0,0.249790238637165,8.3,5,5
"1515",15,"7.6",19,"n",0.911690446028205,0.000896206782608931,0,0.227731374076609,8.5,5,5
"1516",16,"7.6",19,"n",0.911974898685877,0.000983016534299851,0,0.207685296801111,8.7,5,5
"1517",17,"7.6",19,"n",0.912250611464856,0.00107789867431257,0,0.189461038999073,8.9,5,5
"1518",18,"7.6",19,"n",0.912518039791641,0.00118158175041585,0,0.172886615924322,9.1,5,5
"1519",19,"7.6",19,"n",0.901836957959405,0.00129485851116505,1,0.155915539777087,9.3,5,5
"1520",20,"7.6",20,"n",0.912904564581137,0.00143580111652879,2,0.142336007951634,9.4,5,5
"1521",21,"7.6",22,"n",0.912904564581137,0.00157278336885913,2,0.129939191363304,9.4,5,5
"1522",22,"7.6",24,"a",0.901962470425049,0.00172283437927683,2,0.117200274047079,9.4,5,5
"1523",23,"7.6",26,"o",0.901836957959405,0.00191009541501759,0,0.105695538618626,9.3,5,5
"1524",24,"7.6",26,"o",0.902208140147447,0.00211800525378732,0,0.0953593753189934,9.6,5,5
"1525",25,"7.6",26,"o",0.902563898421186,0.00234757941049077,0,0.0860679295389197,9.9,5,5
"1526",26,"7.6",26,"o",0.902905311302148,0.00260101186696841,0,0.0777111907134696,10.2,5,5
"1527",27,"7.6",26,"o",0.903233353029144,0.00288071388484501,0,0.0701913393560144,10.5,5,5
"1528",28,"7.6",26,"o",0.903548906277751,0.00318933515373858,0,0.0634213079052973,10.8,5,5
"1529",29,"7.6",26,"o",0.90385277302424,0.0035297869673456,0,0.0573235250190271,11.1,5,5
"1530",30,"7.6",26,"o",0.904241003182327,0.003905267619565,0,0.0518342817691523,11.5,5,5
"1531",31,"7.6",26,"o",0.904611308720388,0.00431883491881153,0,0.0468898774677742,11.9,5,5
"1532",32,"7.6",26,"o",0.904965077525625,0.00477424378534545,0,0.0424337015977914,12.3,5,5
"1533",33,"7.6",26,"o",0.905303549355658,0.00527561107484865,0,0.0384153806687794,12.7,5,5
"1534",34,"7.6",26,"o",0.905627835723606,0.00582744989633977,0,0.0347900380535651,13.1,5,5
"1535",35,"7.6",26,"o",0.905938936599268,0.00643470713517057,0,0.0315176500784948,13.5,5,5
"1536",36,"7.6",26,"o",0.906310637255117,0.00710280447744668,0,0.0285647815274244,14,5,5
"1537",37,"7.6",26,"o",0.906664717340745,0.00783705297662453,0,0.0258986795694624,14.5,5,5
"1538",38,"7.6",26,"o",0.907002576277466,0.008643827014258,0,0.023490169091687,15,5,5
"1539",39,"7.6",26,"o",0.9073254604215,0.00953010194274655,0,0.0213132284864938,15.5,5,5
"1540",40,"7.6",26,"o",0.907634484104337,0.0105035098853275,0,0.0193446211419366,16,5,5
"1541",41,"7.6",26,"o",0.907930647225932,0.0115724006406527,0,0.017563574393739,16.5,5,5
"1542",42,"7.6",26,"o",0.908270328344957,0.0127459081550014,0,0.0159524734815124,17.1,5,5
"1543",43,"7.6",26,"o",0.908594174150538,0.0140331658507736,0,0.0144943244685931,17.7,5,5
"1544",44,"7.6",26,"o",0.908903421918614,0.0154449216713209,0,0.013173941107903,18.3,5,5
"1545",45,"7.6",26,"o",0.909199175725054,0.0169929183880924,0,0.0119777363963558,18.9,5,5
"1546",46,"7.6",26,"o",0.90948242447536,0.0186899843750311,0,0.0108935407374844,19.5,5,5
"1547",47,"7.6",26,"o",0.909754057024378,0.0205501325501837,0,0.00991044288128678,20.1,5,5
"1548",48,"7.6",26,"o",0.910014874927059,0.0225886682136918,0,0.00901865043908595,20.7,5,5
"1549",49,"7.6",26,"o",0.910265603248176,0.0248223065754858,0,0.008209367282419,21.3,5,5
"1550",50,"7.6",26,"o",0.910506899771985,0.0272693008358333,0,0.00747468555340489,21.9,5,5
"1551",51,"7.6",26,"o",0.910739362885267,0.0299495817578782,0,0.00680749035867568,22.5,5,5
"1552",52,"7.6",26,"o",0.910963538354615,0.0328849097539789,0,0.00620137550445412,23.1,5,5
"1553",53,"7.6",26,"o",0.911179925177304,0.0360990405975805,0,0.00565056886814487,23.7,5,5
"1554",54,"7.6",26,"o",0.911388980652266,0.0396179059701695,0,0.00514986620084398,24.3,5,5
"1555",55,"7.6",26,"o",0.911591124791551,0.0434698101592315,0,0.00469457232255336,24.9,5,5
"1556",56,"7.6",26,"o",0.911786744171629,0.0476856443388165,0,0.00428044881325917,25.5,5,5
"1557",57,"7.6",26,"o",0.911976195306975,0.052299119990102,0,0.00390366742292235,26.1,5,5
"1558",58,"7.6",26,"o",0.912159807614681,0.057347023156123,0,0.00356076852548455,26.7,5,5
"1559",59,"7.6",26,"o",0.912337886027595,0.062869491373542,0,0.00324862402917417,27.3,5,5
"1560",60,"7.6",26,"o",NA,NA,NA,NA,27.9,5,5
"1561",1,"8.2",1,"a",0.900323087417982,0.000248056139195983,2,0.900323087417982,8.2,5,5
"1562",2,"8.2",3,"n",0.911093312996945,0.000275519024961781,0,0.820278344483287,8.1,5,5
"1563",3,"8.2",3,"n",0.911396761568301,0.000302404837168095,0,0.747599026746675,8.3,5,5
"1564",4,"8.2",3,"n",0.911690446028205,0.000331803721408585,0,0.681578890144927,8.5,5,5
"1565",5,"8.2",3,"n",0.911974898685877,0.000363943400804619,0,0.621582839286353,8.7,5,5
"1566",6,"8.2",3,"n",0.912250611464856,0.000399071730295481,0,0.567039325215037,8.9,5,5
"1567",7,"8.2",3,"n",0.912518039791641,0.000437458441003035,0,0.51743361353,9.1,5,5
"1568",8,"8.2",3,"n",0.912777606033941,0.000479397033184047,0,0.472301815039405,9.3,5,5
"1569",9,"8.2",3,"n",0.913029702549071,0.000525206830245374,0,0.431225585698814,9.5,5,5
"1570",10,"8.2",3,"n",0.913274694393924,0.000575235207331217,0,0.393827414993925,9.7,5,5
"1571",11,"8.2",3,"n",0.913512921740136,0.000629860009110359,0,0.359766432532466,9.9,5,5
"1572",12,"8.2",3,"n",0.913744702031809,0.000689492172601728,0,0.328734671695425,10.1,5,5
"1573",13,"8.2",3,"n",0.913970331917663,0.000754578572186048,0,0.300453737002312,10.3,5,5
"1574",14,"8.2",3,"n",0.914190088985125,0.000825605105367934,0,0.274671828566056,10.5,5,5
"1575",15,"8.2",3,"n",0.914404233319945,0.0009031000393851,0,0.251161082814532,10.7,5,5
"1576",16,"8.2",3,"n",0.914613008911809,0.00098763764041883,2,0.229715193674547,10.9,5,5
"1577",17,"8.2",5,"a",0.892814782995717,0.00107984210895262,1,0.20509312079136,10.9,5,5
"1578",18,"8.2",6,"n",0.914715455589564,0.00120948054346654,2,0.187601847422954,11,5,5
"1579",19,"8.2",8,"n",0.914715455589564,0.00132224784885371,2,0.171602309334932,11,5,5
"1580",20,"8.2",10,"a",0.903752736134788,0.00144552914326945,2,0.155086056588493,11,5,5
"1581",21,"8.2",12,"a",0.903651456228047,0.00159947415423798,2,0.140143740876857,10.9,5,5
"1582",22,"8.2",14,"n",0.914509277552573,0.00177001225772864,2,0.128162751222809,10.8,5,5
"1583",23,"8.2",16,"a",0.903548906277751,0.00193547763940195,2,0.115801313692917,10.8,5,5
"1584",24,"8.2",18,"n",0.914404233319945,0.00214208398234394,2,0.105889211464814,10.7,5,5
"1585",25,"8.2",20,"n",0.914404233319945,0.00234260068390829,2,0.0968255432263368,10.7,5,5
"1586",26,"8.2",22,"n",0.914404233319945,0.00256188740006481,2,0.0885376866196657,10.7,5,5
"1587",27,"8.2",24,"a",0.90344505841333,0.00280170115875702,2,0.079988935459885,10.7,5,5
"1588",28,"8.2",26,"o",0.903339883885334,0.00310113064725539,0,0.0722571956704439,10.6,5,5
"1589",29,"8.2",26,"o",0.903651456228047,0.00343296106213886,0,0.0652953200905516,10.9,5,5
"1590",30,"8.2",26,"o",0.90404922183053,0.00379898802627782,0,0.0590301833170385,11.3,5,5
"1591",31,"8.2",26,"o",0.904428306056304,0.00420219157822577,0,0.0533885687036223,11.7,5,5
"1592",32,"8.2",26,"o",0.904790179508175,0.00464624066947786,0,0.048305452661035,12.1,5,5
"1593",33,"8.2",26,"o",0.905136153296923,0.005135158155677,0,0.0437230116048758,12.5,5,5
"1594",34,"8.2",26,"o",0.9054674007867,0.00567335437544107,0,0.0395897616724336,12.9,5,5
"1595",35,"8.2",26,"o",0.905784975805787,0.00626566386654216,0,0.0358598113186221,13.3,5,5
"1596",36,"8.2",26,"o",0.906164155520456,0.00691738550969917,0,0.0324948756406621,13.8,5,5
"1597",37,"8.2",26,"o",0.906525106533149,0.00763370021596822,0,0.0294574206019327,14.3,5,5
"1598",38,"8.2",26,"o",0.906869296308001,0.00842083706336828,0,0.0267140302923235,14.8,5,5
"1599",39,"8.2",26,"o",0.907198029683709,0.00928561270918616,0,0.0242349156461068,15.3,5,5
"1600",40,"8.2",26,"o",0.907512471513711,0.0102354859747916,0,0.0219934881949247,15.8,5,5
"1601",41,"8.2",26,"o",0.907813665551181,0.0112786174251898,0,0.0199659891364912,16.3,5,5
"1602",42,"8.2",26,"o",0.908102550295741,0.0124239343966495,0,0.0181311656540247,16.8,5,5
"1603",43,"8.2",26,"o",0.908434149976338,0.0136812019662354,0,0.0164709700589941,17.4,5,5
"1604",44,"8.2",26,"o",0.908750550889645,0.0150602021804131,0,0.0149680031147978,18,5,5
"1605",45,"8.2",26,"o",0.909052921251075,0.0165724270160492,0,0.0136067069568021,18.6,5,5
"1606",46,"8.2",26,"o",0.9093423054937,0.0182304315058375,0,0.0123731542742756,19.2,5,5
"1607",47,"8.2",26,"o",0.909619640766994,0.020047930680999,0,0.0112548641461211,19.8,5,5
