"","Wstart","Beh","p","h","p.tot","S.cum.riv","G.riv","G.ocean","dur","Fit","iter_index","Bn","ka","dn0","more_nat_preds_cat"
"792","10","2",0.333333333333333,"a",0.0677966101694915,0.0176113593824664,15.5,0,59,0.052570745139143,22,0.3,1.05,1,2
"793","7.1","0",0.818181818181818,"n",0.76271186440678,0.0222474989134454,12,0,59,0.0303618402588715,23,0.1,1.05,1,2
"794","7.6","0",0.818181818181818,"n",0.76271186440678,0.0231005069623634,12.5,0,59,0.0331862838388823,23,0.1,1.05,1,2
"795","8.2","0",0.818181818181818,"n",0.76271186440678,0.0240573212999809,13.1,0,59,0.0368719830672948,23,0.1,1.05,1,2
"796","8.8","0",0.818181818181818,"n",0.76271186440678,0.0250055523959059,13.7,0,59,0.0408980655495254,23,0.1,1.05,1,2
"797","9.4","0",0.785714285714286,"n",0.745762711864407,0.0254398299655733,14.8,0,59,0.0476183735529889,23,0.1,1.05,1,2
"798","10","0",0.785714285714286,"n",0.745762711864407,0.0262795468159327,15.7,0,59,0.0538690645920988,23,0.1,1.05,1,2
"799","7.1","1",0.0363636363636364,"n",0.0338983050847458,0.0222474989134454,12,0,59,0.0303618402588715,23,0.1,1.05,1,2
"800","7.6","1",0.0363636363636364,"n",0.0338983050847458,0.0231005069623634,12.5,0,59,0.0331862838388823,23,0.1,1.05,1,2
"801","8.2","1",0.0363636363636364,"n",0.0338983050847458,0.0240573212999809,13.1,0,59,0.0368719830672948,23,0.1,1.05,1,2
"802","8.8","1",0.0363636363636364,"n",0.0338983050847458,0.0250055523959059,13.7,0,59,0.0408980655495254,23,0.1,1.05,1,2
"803","9.4","1",0.0892857142857143,"n",0.0847457627118644,0.0254398299655733,14.8,0,59,0.0476183735529889,23,0.1,1.05,1,2
"804","10","1",0.0892857142857143,"n",0.0847457627118644,0.0262795468159327,15.7,0,59,0.0538690645920988,23,0.1,1.05,1,2
"805","7.1","2",0.145454545454545,"n",0.135593220338983,0.0222474989134454,12,0,59,0.0303618402588715,23,0.1,1.05,1,2
"806","7.6","2",0.145454545454545,"n",0.135593220338983,0.0231005069623634,12.5,0,59,0.0331862838388823,23,0.1,1.05,1,2
"807","8.2","2",0.145454545454545,"n",0.135593220338983,0.0240573212999809,13.1,0,59,0.0368719830672948,23,0.1,1.05,1,2
"808","8.8","2",0.145454545454545,"n",0.135593220338983,0.0250055523959059,13.7,0,59,0.0408980655495254,23,0.1,1.05,1,2
"809","9.4","2",0.125,"n",0.11864406779661,0.0254398299655733,14.8,0,59,0.0476183735529889,23,0.1,1.05,1,2
"810","10","2",0.125,"n",0.11864406779661,0.0262795468159327,15.7,0,59,0.0538690645920988,23,0.1,1.05,1,2
"811","7.1","0",0,"a",0,0.0222474989134454,12,0,59,0.0303618402588715,23,0.1,1.05,1,2
"812","7.6","0",0,"a",0,0.0231005069623634,12.5,0,59,0.0331862838388823,23,0.1,1.05,1,2
"813","8.2","0",0,"a",0,0.0240573212999809,13.1,0,59,0.0368719830672948,23,0.1,1.05,1,2
"814","8.8","0",0,"a",0,0.0250055523959059,13.7,0,59,0.0408980655495254,23,0.1,1.05,1,2
"815","9.4","0",0,"a",0,0.0254398299655733,14.8,0,59,0.0476183735529889,23,0.1,1.05,1,2
"816","10","0",0,"a",0,0.0262795468159327,15.7,0,59,0.0538690645920988,23,0.1,1.05,1,2
"817","7.1","1",0.25,"a",0.0169491525423729,0.0222474989134454,12,0,59,0.0303618402588715,23,0.1,1.05,1,2
"818","7.6","1",0.25,"a",0.0169491525423729,0.0231005069623634,12.5,0,59,0.0331862838388823,23,0.1,1.05,1,2
"819","8.2","1",0.25,"a",0.0169491525423729,0.0240573212999809,13.1,0,59,0.0368719830672948,23,0.1,1.05,1,2
"820","8.8","1",0.25,"a",0.0169491525423729,0.0250055523959059,13.7,0,59,0.0408980655495254,23,0.1,1.05,1,2
"821","9.4","1",0,"a",0,0.0254398299655733,14.8,0,59,0.0476183735529889,23,0.1,1.05,1,2
"822","10","1",0,"a",0,0.0262795468159327,15.7,0,59,0.0538690645920988,23,0.1,1.05,1,2
"823","7.1","2",0.75,"a",0.0508474576271186,0.0222474989134454,12,0,59,0.0303618402588715,23,0.1,1.05,1,2
"824","7.6","2",0.75,"a",0.0508474576271186,0.0231005069623634,12.5,0,59,0.0331862838388823,23,0.1,1.05,1,2
"825","8.2","2",0.75,"a",0.0508474576271186,0.0240573212999809,13.1,0,59,0.0368719830672948,23,0.1,1.05,1,2
"826","8.8","2",0.75,"a",0.0508474576271186,0.0250055523959059,13.7,0,59,0.0408980655495254,23,0.1,1.05,1,2
"827","9.4","2",1,"a",0.0508474576271186,0.0254398299655733,14.8,0,59,0.0476183735529889,23,0.1,1.05,1,2
"828","10","2",1,"a",0.0508474576271186,0.0262795468159327,15.7,0,59,0.0538690645920988,23,0.1,1.05,1,2
"829","7.1","0",0,"n",0,0.14484861595467,1.4,17.5,23,0.0545452048138846,24,1,0.975,1,1
"830","7.6","0",0,"n",0,0.166282349866607,1.1,18.2,22,0.0581388249819421,24,1,0.975,1,1
"831","8.2","0",0,"n",0,0.188265327254698,1.1,20.7,20,0.0736545834223382,24,1,0.975,1,1
"832","8.8","0",0.142857142857143,"n",0.037037037037037,0.104982801515621,2.8,19,27,0.0774996901503023,24,1,0.975,1,1
"833","9.4","0",0,"n",0,0.120907370140159,2.8,19,27,0.0774996901503023,24,1,0.975,1,1
"834","10","0",0,"n",0,0.103147247814467,3.5,17.8,30,0.0774996901503023,24,1,0.975,1,1
"835","7.1","1",0,"n",0,0.14484861595467,1.4,17.5,23,0.0545452048138846,24,1,0.975,1,1
"836","7.6","1",0,"n",0,0.166282349866607,1.1,18.2,22,0.0581388249819421,24,1,0.975,1,1
"837","8.2","1",0,"n",0,0.188265327254698,1.1,20.7,20,0.0736545834223382,24,1,0.975,1,1
"838","8.8","1",0.142857142857143,"n",0.037037037037037,0.104982801515621,2.8,19,27,0.0774996901503023,24,1,0.975,1,1
"839","9.4","1",0,"n",0,0.120907370140159,2.8,19,27,0.0774996901503023,24,1,0.975,1,1
"840","10","1",0,"n",0,0.103147247814467,3.5,17.8,30,0.0774996901503023,24,1,0.975,1,1
"841","7.1","2",1,"n",0.217391304347826,0.14484861595467,1.4,17.5,23,0.0545452048138846,24,1,0.975,1,1
"842","7.6","2",1,"n",0.227272727272727,0.166282349866607,1.1,18.2,22,0.0581388249819421,24,1,0.975,1,1
"843","8.2","2",1,"n",0.25,0.188265327254698,1.1,20.7,20,0.0736545834223382,24,1,0.975,1,1
"844","8.8","2",0.714285714285714,"n",0.185185185185185,0.104982801515621,2.8,19,27,0.0774996901503023,24,1,0.975,1,1
"845","9.4","2",1,"n",0.185185185185185,0.120907370140159,2.8,19,27,0.0774996901503023,24,1,0.975,1,1
"846","10","2",1,"n",0.166666666666667,0.103147247814467,3.5,17.8,30,0.0774996901503023,24,1,0.975,1,1
"847","7.1","0",0.333333333333333,"a",0.260869565217391,0.14484861595467,1.4,17.5,23,0.0545452048138846,24,1,0.975,1,1
"848","7.6","0",0.470588235294118,"a",0.363636363636364,0.166282349866607,1.1,18.2,22,0.0581388249819421,24,1,0.975,1,1
"849","8.2","0",0.266666666666667,"a",0.2,0.188265327254698,1.1,20.7,20,0.0736545834223382,24,1,0.975,1,1
"850","8.8","0",0.4,"a",0.296296296296296,0.104982801515621,2.8,19,27,0.0774996901503023,24,1,0.975,1,1
"851","9.4","0",0.545454545454545,"a",0.444444444444444,0.120907370140159,2.8,19,27,0.0774996901503023,24,1,0.975,1,1
"852","10","0",0.64,"a",0.533333333333333,0.103147247814467,3.5,17.8,30,0.0774996901503023,24,1,0.975,1,1
"853","7.1","1",0.5,"a",0.391304347826087,0.14484861595467,1.4,17.5,23,0.0545452048138846,24,1,0.975,1,1
"854","7.6","1",0.176470588235294,"a",0.136363636363636,0.166282349866607,1.1,18.2,22,0.0581388249819421,24,1,0.975,1,1
"855","8.2","1",0.466666666666667,"a",0.35,0.188265327254698,1.1,20.7,20,0.0736545834223382,24,1,0.975,1,1
"856","8.8","1",0.5,"a",0.37037037037037,0.104982801515621,2.8,19,27,0.0774996901503023,24,1,0.975,1,1
"857","9.4","1",0.227272727272727,"a",0.185185185185185,0.120907370140159,2.8,19,27,0.0774996901503023,24,1,0.975,1,1
"858","10","1",0.12,"a",0.1,0.103147247814467,3.5,17.8,30,0.0774996901503023,24,1,0.975,1,1
"859","7.1","2",0.166666666666667,"a",0.130434782608696,0.14484861595467,1.4,17.5,23,0.0545452048138846,24,1,0.975,1,1
"860","7.6","2",0.352941176470588,"a",0.272727272727273,0.166282349866607,1.1,18.2,22,0.0581388249819421,24,1,0.975,1,1
"861","8.2","2",0.266666666666667,"a",0.2,0.188265327254698,1.1,20.7,20,0.0736545834223382,24,1,0.975,1,1
"862","8.8","2",0.1,"a",0.0740740740740741,0.104982801515621,2.8,19,27,0.0774996901503023,24,1,0.975,1,1
"863","9.4","2",0.227272727272727,"a",0.185185185185185,0.120907370140159,2.8,19,27,0.0774996901503023,24,1,0.975,1,1
"864","10","2",0.24,"a",0.2,0.103147247814467,3.5,17.8,30,0.0774996901503023,24,1,0.975,1,1
"865","7.1","0",0,"n",0,0.147790032364618,1.4,17.5,23,0.0545452048138846,25,0.9,0.975,1,2
"866","7.6","0",0,"n",0,0.169658862623047,1.1,18.2,22,0.0581388249819421,25,0.9,0.975,1,2
"867","8.2","0",0,"n",0,0.192088126405556,1.1,20.7,20,0.0736545834223382,25,0.9,0.975,1,2
"868","8.8","0",0.142857142857143,"n",0.037037037037037,0.10797945827598,2.8,19,27,0.0774996901503023,25,0.9,0.975,1,2
"869","9.4","0",0,"n",0,0.123362190767691,2.8,19,27,0.0774996901503023,25,0.9,0.975,1,2
"870","10","0",0,"n",0,0.105241185511205,3.5,17.8,30,0.0774996901503023,25,0.9,0.975,1,2
"871","7.1","1",0,"n",0,0.147790032364618,1.4,17.5,23,0.0545452048138846,25,0.9,0.975,1,2
"872","7.6","1",0,"n",0,0.169658862623047,1.1,18.2,22,0.0581388249819421,25,0.9,0.975,1,2
"873","8.2","1",0,"n",0,0.192088126405556,1.1,20.7,20,0.0736545834223382,25,0.9,0.975,1,2
"874","8.8","1",0.142857142857143,"n",0.037037037037037,0.10797945827598,2.8,19,27,0.0774996901503023,25,0.9,0.975,1,2
"875","9.4","1",0,"n",0,0.123362190767691,2.8,19,27,0.0774996901503023,25,0.9,0.975,1,2
"876","10","1",0,"n",0,0.105241185511205,3.5,17.8,30,0.0774996901503023,25,0.9,0.975,1,2
"877","7.1","2",1,"n",0.217391304347826,0.147790032364618,1.4,17.5,23,0.0545452048138846,25,0.9,0.975,1,2
"878","7.6","2",1,"n",0.227272727272727,0.169658862623047,1.1,18.2,22,0.0581388249819421,25,0.9,0.975,1,2
"879","8.2","2",1,"n",0.25,0.192088126405556,1.1,20.7,20,0.0736545834223382,25,0.9,0.975,1,2
"880","8.8","2",0.714285714285714,"n",0.185185185185185,0.10797945827598,2.8,19,27,0.0774996901503023,25,0.9,0.975,1,2
"881","9.4","2",1,"n",0.185185185185185,0.123362190767691,2.8,19,27,0.0774996901503023,25,0.9,0.975,1,2
"882","10","2",1,"n",0.166666666666667,0.105241185511205,3.5,17.8,30,0.0774996901503023,25,0.9,0.975,1,2
"883","7.1","0",0.333333333333333,"a",0.260869565217391,0.147790032364618,1.4,17.5,23,0.0545452048138846,25,0.9,0.975,1,2
"884","7.6","0",0.470588235294118,"a",0.363636363636364,0.169658862623047,1.1,18.2,22,0.0581388249819421,25,0.9,0.975,1,2
"885","8.2","0",0.266666666666667,"a",0.2,0.192088126405556,1.1,20.7,20,0.0736545834223382,25,0.9,0.975,1,2
"886","8.8","0",0.4,"a",0.296296296296296,0.10797945827598,2.8,19,27,0.0774996901503023,25,0.9,0.975,1,2
"887","9.4","0",0.545454545454545,"a",0.444444444444444,0.123362190767691,2.8,19,27,0.0774996901503023,25,0.9,0.975,1,2
"888","10","0",0.64,"a",0.533333333333333,0.105241185511205,3.5,17.8,30,0.0774996901503023,25,0.9,0.975,1,2
"889","7.1","1",0.5,"a",0.391304347826087,0.147790032364618,1.4,17.5,23,0.0545452048138846,25,0.9,0.975,1,2
"890","7.6","1",0.176470588235294,"a",0.136363636363636,0.169658862623047,1.1,18.2,22,0.0581388249819421,25,0.9,0.975,1,2
"891","8.2","1",0.466666666666667,"a",0.35,0.192088126405556,1.1,20.7,20,0.0736545834223382,25,0.9,0.975,1,2
"892","8.8","1",0.5,"a",0.37037037037037,0.10797945827598,2.8,19,27,0.0774996901503023,25,0.9,0.975,1,2
"893","9.4","1",0.227272727272727,"a",0.185185185185185,0.123362190767691,2.8,19,27,0.0774996901503023,25,0.9,0.975,1,2
"894","10","1",0.12,"a",0.1,0.105241185511205,3.5,17.8,30,0.0774996901503023,25,0.9,0.975,1,2
"895","7.1","2",0.166666666666667,"a",0.130434782608696,0.147790032364618,1.4,17.5,23,0.0545452048138846,25,0.9,0.975,1,2
"896","7.6","2",0.352941176470588,"a",0.272727272727273,0.169658862623047,1.1,18.2,22,0.0581388249819421,25,0.9,0.975,1,2
"897","8.2","2",0.266666666666667,"a",0.2,0.192088126405556,1.1,20.7,20,0.0736545834223382,25,0.9,0.975,1,2
"898","8.8","2",0.1,"a",0.0740740740740741,0.10797945827598,2.8,19,27,0.0774996901503023,25,0.9,0.975,1,2
"899","9.4","2",0.227272727272727,"a",0.185185185185185,0.123362190767691,2.8,19,27,0.0774996901503023,25,0.9,0.975,1,2
"900","10","2",0.24,"a",0.2,0.105241185511205,3.5,17.8,30,0.0774996901503023,25,0.9,0.975,1,2
"901","7.1","0",0.375,"n",0.136363636363636,0.159675651848048,1.6,18.2,22,0.0581388249819421,26,0.7,0.975,1,2
"902","7.6","0",0.571428571428571,"n",0.235294117647059,0.0610070650651442,4.2,13.6,34,0.0519611223828166,26,0.7,0.975,1,2
"903","8.2","0",0.454545454545455,"n",0.192307692307692,0.115007792138578,2.6,18.7,26,0.0715144725738188,26,0.7,0.975,1,2
"904","8.8","0",0.25,"n",0.0740740740740741,0.114523127846747,2.8,19,27,0.0774996901503023,26,0.7,0.975,1,2
"905","9.4","0",0.285714285714286,"n",0.0689655172413793,0.10626296177474,3,18.2,29,0.0774996901503023,26,0.7,0.975,1,2
"906","10","0",0,"n",0,0.10955612055715,3.5,17.8,30,0.0774996901503023,26,0.7,0.975,1,2
"907","7.1","1",0,"n",0,0.159675651848048,1.6,18.2,22,0.0581388249819421,26,0.7,0.975,1,2
"908","7.6","1",0,"n",0,0.0610070650651442,4.2,13.6,34,0.0519611223828166,26,0.7,0.975,1,2
"909","8.2","1",0,"n",0,0.115007792138578,2.6,18.7,26,0.0715144725738188,26,0.7,0.975,1,2
"910","8.8","1",0,"n",0,0.114523127846747,2.8,19,27,0.0774996901503023,26,0.7,0.975,1,2
"911","9.4","1",0,"n",0,0.10626296177474,3,18.2,29,0.0774996901503023,26,0.7,0.975,1,2
"912","10","1",0,"n",0,0.10955612055715,3.5,17.8,30,0.0774996901503023,26,0.7,0.975,1,2
"913","7.1","2",0.625,"n",0.227272727272727,0.159675651848048,1.6,18.2,22,0.0581388249819421,26,0.7,0.975,1,2
"914","7.6","2",0.428571428571429,"n",0.176470588235294,0.0610070650651442,4.2,13.6,34,0.0519611223828166,26,0.7,0.975,1,2
"915","8.2","2",0.545454545454545,"n",0.230769230769231,0.115007792138578,2.6,18.7,26,0.0715144725738188,26,0.7,0.975,1,2
"916","8.8","2",0.75,"n",0.222222222222222,0.114523127846747,2.8,19,27,0.0774996901503023,26,0.7,0.975,1,2
"917","9.4","2",0.714285714285714,"n",0.172413793103448,0.10626296177474,3,18.2,29,0.0774996901503023,26,0.7,0.975,1,2
"918","10","2",1,"n",0.166666666666667,0.10955612055715,3.5,17.8,30,0.0774996901503023,26,0.7,0.975,1,2
"919","7.1","0",0.214285714285714,"a",0.136363636363636,0.159675651848048,1.6,18.2,22,0.0581388249819421,26,0.7,0.975,1,2
"920","7.6","0",0.45,"a",0.264705882352941,0.0610070650651442,4.2,13.6,34,0.0519611223828166,26,0.7,0.975,1,2
"921","8.2","0",0.266666666666667,"a",0.153846153846154,0.115007792138578,2.6,18.7,26,0.0715144725738188,26,0.7,0.975,1,2
"922","8.8","0",0.421052631578947,"a",0.296296296296296,0.114523127846747,2.8,19,27,0.0774996901503023,26,0.7,0.975,1,2
"923","9.4","0",0.545454545454545,"a",0.413793103448276,0.10626296177474,3,18.2,29,0.0774996901503023,26,0.7,0.975,1,2
"924","10","0",0.64,"a",0.533333333333333,0.10955612055715,3.5,17.8,30,0.0774996901503023,26,0.7,0.975,1,2
"925","7.1","1",0.5,"a",0.318181818181818,0.159675651848048,1.6,18.2,22,0.0581388249819421,26,0.7,0.975,1,2
"926","7.6","1",0.45,"a",0.264705882352941,0.0610070650651442,4.2,13.6,34,0.0519611223828166,26,0.7,0.975,1,2
"927","8.2","1",0.6,"a",0.346153846153846,0.115007792138578,2.6,18.7,26,0.0715144725738188,26,0.7,0.975,1,2
"928","8.8","1",0.473684210526316,"a",0.333333333333333,0.114523127846747,2.8,19,27,0.0774996901503023,26,0.7,0.975,1,2
"929","9.4","1",0.227272727272727,"a",0.172413793103448,0.10626296177474,3,18.2,29,0.0774996901503023,26,0.7,0.975,1,2
"930","10","1",0.12,"a",0.1,0.10955612055715,3.5,17.8,30,0.0774996901503023,26,0.7,0.975,1,2
"931","7.1","2",0.285714285714286,"a",0.181818181818182,0.159675651848048,1.6,18.2,22,0.0581388249819421,26,0.7,0.975,1,2
"932","7.6","2",0.1,"a",0.0588235294117647,0.0610070650651442,4.2,13.6,34,0.0519611223828166,26,0.7,0.975,1,2
"933","8.2","2",0.133333333333333,"a",0.0769230769230769,0.115007792138578,2.6,18.7,26,0.0715144725738188,26,0.7,0.975,1,2
"934","8.8","2",0.105263157894737,"a",0.0740740740740741,0.114523127846747,2.8,19,27,0.0774996901503023,26,0.7,0.975,1,2
"935","9.4","2",0.227272727272727,"a",0.172413793103448,0.10626296177474,3,18.2,29,0.0774996901503023,26,0.7,0.975,1,2
"936","10","2",0.24,"a",0.2,0.10955612055715,3.5,17.8,30,0.0774996901503023,26,0.7,0.975,1,2
"937","7.1","0",0.886363636363636,"n",0.661016949152542,0.0104195810321254,12.1,0,59,0.0295428369421381,27,0.5,0.975,1,2
"938","7.6","0",0.883720930232558,"n",0.644067796610169,0.0108799179696256,12.5,0,59,0.0320182081790447,27,0.5,0.975,1,2
"939","8.2","0",0.883720930232558,"n",0.644067796610169,0.0113159613521552,13.1,0,59,0.0355974871476567,27,0.5,0.975,1,2
"940","8.8","0",0.647058823529412,"n",0.34375,0.083018380333747,4.3,16.4,32,0.0715144725738188,27,0.5,0.975,1,2
"941","9.4","0",0.555555555555556,"n",0.3125,0.0876764217233873,4.4,17,32,0.0774996901503023,27,0.5,0.975,1,2
"942","10","0",0.25,"n",0.148148148148148,0.120158559225358,3.5,21.1,27,0.101598148942839,27,0.5,0.975,1,2
"943","7.1","1",0,"n",0,0.0104195810321254,12.1,0,59,0.0295428369421381,27,0.5,0.975,1,2
"944","7.6","1",0,"n",0,0.0108799179696256,12.5,0,59,0.0320182081790447,27,0.5,0.975,1,2
"945","8.2","1",0,"n",0,0.0113159613521552,13.1,0,59,0.0355974871476567,27,0.5,0.975,1,2
"946","8.8","1",0,"n",0,0.083018380333747,4.3,16.4,32,0.0715144725738188,27,0.5,0.975,1,2
"947","9.4","1",0,"n",0,0.0876764217233873,4.4,17,32,0.0774996901503023,27,0.5,0.975,1,2
"948","10","1",0.25,"n",0.148148148148148,0.120158559225358,3.5,21.1,27,0.101598148942839,27,0.5,0.975,1,2
"949","7.1","2",0.113636363636364,"n",0.0847457627118644,0.0104195810321254,12.1,0,59,0.0295428369421381,27,0.5,0.975,1,2
"950","7.6","2",0.116279069767442,"n",0.0847457627118644,0.0108799179696256,12.5,0,59,0.0320182081790447,27,0.5,0.975,1,2
"951","8.2","2",0.116279069767442,"n",0.0847457627118644,0.0113159613521552,13.1,0,59,0.0355974871476567,27,0.5,0.975,1,2
"952","8.8","2",0.352941176470588,"n",0.1875,0.083018380333747,4.3,16.4,32,0.0715144725738188,27,0.5,0.975,1,2
"953","9.4","2",0.444444444444444,"n",0.25,0.0876764217233873,4.4,17,32,0.0774996901503023,27,0.5,0.975,1,2
"954","10","2",0.5,"n",0.296296296296296,0.120158559225358,3.5,21.1,27,0.101598148942839,27,0.5,0.975,1,2
"955","7.1","0",0.466666666666667,"a",0.11864406779661,0.0104195810321254,12.1,0,59,0.0295428369421381,27,0.5,0.975,1,2
"956","7.6","0",0.5,"a",0.135593220338983,0.0108799179696256,12.5,0,59,0.0320182081790447,27,0.5,0.975,1,2
"957","8.2","0",0.5,"a",0.135593220338983,0.0113159613521552,13.1,0,59,0.0355974871476567,27,0.5,0.975,1,2
"958","8.8","0",0.466666666666667,"a",0.21875,0.083018380333747,4.3,16.4,32,0.0715144725738188,27,0.5,0.975,1,2
"959","9.4","0",0.642857142857143,"a",0.28125,0.0876764217233873,4.4,17,32,0.0774996901503023,27,0.5,0.975,1,2
"960","10","0",0.636363636363636,"a",0.259259259259259,0.120158559225358,3.5,21.1,27,0.101598148942839,27,0.5,0.975,1,2
"961","7.1","1",0.0666666666666667,"a",0.0169491525423729,0.0104195810321254,12.1,0,59,0.0295428369421381,27,0.5,0.975,1,2
"962","7.6","1",0.0625,"a",0.0169491525423729,0.0108799179696256,12.5,0,59,0.0320182081790447,27,0.5,0.975,1,2
"963","8.2","1",0.0625,"a",0.0169491525423729,0.0113159613521552,13.1,0,59,0.0355974871476567,27,0.5,0.975,1,2
"964","8.8","1",0.2,"a",0.09375,0.083018380333747,4.3,16.4,32,0.0715144725738188,27,0.5,0.975,1,2
"965","9.4","1",0.0714285714285714,"a",0.03125,0.0876764217233873,4.4,17,32,0.0774996901503023,27,0.5,0.975,1,2
"966","10","1",0.272727272727273,"a",0.111111111111111,0.120158559225358,3.5,21.1,27,0.101598148942839,27,0.5,0.975,1,2
"967","7.1","2",0.466666666666667,"a",0.11864406779661,0.0104195810321254,12.1,0,59,0.0295428369421381,27,0.5,0.975,1,2
"968","7.6","2",0.4375,"a",0.11864406779661,0.0108799179696256,12.5,0,59,0.0320182081790447,27,0.5,0.975,1,2
"969","8.2","2",0.4375,"a",0.11864406779661,0.0113159613521552,13.1,0,59,0.0355974871476567,27,0.5,0.975,1,2
"970","8.8","2",0.333333333333333,"a",0.15625,0.083018380333747,4.3,16.4,32,0.0715144725738188,27,0.5,0.975,1,2
"971","9.4","2",0.285714285714286,"a",0.125,0.0876764217233873,4.4,17,32,0.0774996901503023,27,0.5,0.975,1,2
"972","10","2",0.0909090909090909,"a",0.037037037037037,0.120158559225358,3.5,21.1,27,0.101598148942839,27,0.5,0.975,1,2
"973","7.1","0",0.808510638297872,"n",0.644067796610169,0.0145144475763192,12,0,59,0.0303618402588715,28,0.3,0.975,1,2
"974","7.6","0",0.851851851851852,"n",0.779661016949153,0.0152146649737899,12.4,0,59,0.0326038410915213,28,0.3,0.975,1,2
"975","8.2","0",0.851851851851852,"n",0.779661016949153,0.0158456680515447,13,0,59,0.0362345325419502,28,0.3,0.975,1,2
"976","8.8","0",0.851851851851852,"n",0.779661016949153,0.0164655009888958,13.5,0,59,0.0402026954748194,28,0.3,0.975,1,2
"977","9.4","0",0.851851851851852,"n",0.779661016949153,0.0170122139215849,13.9,0,59,0.0445249631505472,28,0.3,0.975,1,2
"978","10","0",0.75,"n",0.610169491525424,0.0168696505115642,15.3,0,59,0.0525526996130177,28,0.3,0.975,1,2
"979","7.1","1",0.0212765957446809,"n",0.0169491525423729,0.0145144475763192,12,0,59,0.0303618402588715,28,0.3,0.975,1,2
"980","7.6","1",0,"n",0,0.0152146649737899,12.4,0,59,0.0326038410915213,28,0.3,0.975,1,2
"981","8.2","1",0,"n",0,0.0158456680515447,13,0,59,0.0362345325419502,28,0.3,0.975,1,2
"982","8.8","1",0,"n",0,0.0164655009888958,13.5,0,59,0.0402026954748194,28,0.3,0.975,1,2
"983","9.4","1",0,"n",0,0.0170122139215849,13.9,0,59,0.0445249631505472,28,0.3,0.975,1,2
"984","10","1",0.0833333333333333,"n",0.0677966101694915,0.0168696505115642,15.3,0,59,0.0525526996130177,28,0.3,0.975,1,2
"985","7.1","2",0.170212765957447,"n",0.135593220338983,0.0145144475763192,12,0,59,0.0303618402588715,28,0.3,0.975,1,2
"986","7.6","2",0.148148148148148,"n",0.135593220338983,0.0152146649737899,12.4,0,59,0.0326038410915213,28,0.3,0.975,1,2
"987","8.2","2",0.148148148148148,"n",0.135593220338983,0.0158456680515447,13,0,59,0.0362345325419502,28,0.3,0.975,1,2
"988","8.8","2",0.148148148148148,"n",0.135593220338983,0.0164655009888958,13.5,0,59,0.0402026954748194,28,0.3,0.975,1,2
"989","9.4","2",0.148148148148148,"n",0.135593220338983,0.0170122139215849,13.9,0,59,0.0445249631505472,28,0.3,0.975,1,2
