"","Wstart","Beh","p","h","p.tot","S.cum.riv","G.riv","G.ocean","dur","Fit","iter_index"
"274","11.4","0",0.444444444444444,"a",0.285714285714286,0.115918307551526,3.8,21.6,28,0.112063315447455,5
"275","12.8","0",0.166666666666667,"a",0.0666666666666667,0.0861158949789158,6,23.3,30,0.148256093072167,5
"276","14.3","0",0.526315789473684,"a",0.333333333333333,0.105686294136409,4.5,23.3,30,0.148256093072167,5
"277","15.7","0",0.555555555555556,"a",0.357142857142857,0.128460090166052,3.2,26,28,0.171024081496852,5
"278","17.1","0",0.333333333333333,"a",0.117647058823529,0.0780848457638555,6.9,23.1,34,0.183034129130455,5
"279","18.6","0",0.652173913043478,"a",0.416666666666667,0.0730114677901274,7.7,21.9,36,0.187879057495477,5
"280","20","0",0.0909090909090909,"a",0.0277777777777778,0.0815467399728874,6.9,21.9,36,0.187280491497631,5
"281","7.1","1",0.111111111111111,"a",0.0833333333333333,0.154464687184201,1.1,16.5,24,0.0486627661746853,5
"282","8.5","1",0.545454545454545,"a",0.222222222222222,0.0978923080044249,3.1,18.6,27,0.0736545834223382,5
"283","10","1",0.727272727272727,"a",0.333333333333333,0.135319936741528,2.6,22.3,24,0.101598148942839,5
"284","11.4","1",0.277777777777778,"a",0.178571428571429,0.115918307551526,3.8,21.6,28,0.112063315447455,5
"285","12.8","1",0.416666666666667,"a",0.166666666666667,0.0861158949789158,6,23.3,30,0.148256093072167,5
"286","14.3","1",0.157894736842105,"a",0.1,0.105686294136409,4.5,23.3,30,0.148256093072167,5
"287","15.7","1",0.166666666666667,"a",0.107142857142857,0.128460090166052,3.2,26,28,0.171024081496852,5
"288","17.1","1",0.166666666666667,"a",0.0588235294117647,0.0780848457638555,6.9,23.1,34,0.183034129130455,5
"289","18.6","1",0.0434782608695652,"a",0.0277777777777778,0.0730114677901274,7.7,21.9,36,0.187879057495477,5
"290","20","1",0.454545454545455,"a",0.138888888888889,0.0815467399728874,6.9,21.9,36,0.187280491497631,5
"291","7.1","2",0.333333333333333,"a",0.25,0.154464687184201,1.1,16.5,24,0.0486627661746853,5
"292","8.5","2",0.363636363636364,"a",0.148148148148148,0.0978923080044249,3.1,18.6,27,0.0736545834223382,5
"293","10","2",0.272727272727273,"a",0.125,0.135319936741528,2.6,22.3,24,0.101598148942839,5
"294","11.4","2",0.277777777777778,"a",0.178571428571429,0.115918307551526,3.8,21.6,28,0.112063315447455,5
"295","12.8","2",0.416666666666667,"a",0.166666666666667,0.0861158949789158,6,23.3,30,0.148256093072167,5
"296","14.3","2",0.315789473684211,"a",0.2,0.105686294136409,4.5,23.3,30,0.148256093072167,5
"297","15.7","2",0.277777777777778,"a",0.178571428571429,0.128460090166052,3.2,26,28,0.171024081496852,5
"298","17.1","2",0.5,"a",0.176470588235294,0.0780848457638555,6.9,23.1,34,0.183034129130455,5
"299","18.6","2",0.304347826086957,"a",0.194444444444444,0.0730114677901274,7.7,21.9,36,0.187879057495477,5
"300","20","2",0.454545454545455,"a",0.138888888888889,0.0815467399728874,6.9,21.9,36,0.187280491497631,5
"301","7.1","0",0.901960784313726,"n",0.779661016949153,0.023414787408771,16.6,0,59,0.0434112993484743,6
"302","8.5","0",0.901960784313726,"n",0.779661016949153,0.0258932162231114,18.9,0,59,0.0602516601248725,6
"303","10","0",0.851851851851852,"n",0.779661016949153,0.0277916356821123,21.5,0,59,0.0819674998921139,6
"304","11.4","0",0.901960784313726,"n",0.779661016949153,0.03012519407941,23.2,0,59,0.0998228350778787,6
"305","12.8","0",0.833333333333333,"n",0.76271186440678,0.0306997195927691,25.9,0,59,0.1268963569865,6
"306","14.3","0",0.901960784313726,"n",0.779661016949153,0.0332769766045002,27.7,0,59,0.150158444999802,6
"307","15.7","0",0.901960784313726,"n",0.779661016949153,0.0350339484192717,30.9,0,59,0.170248803147649,6
"308","17.1","0",0.901960784313726,"n",0.779661016949153,0.036319539413692,31.5,0,59,0.192290208319001,6
"309","18.6","0",0.901960784313726,"n",0.779661016949153,0.0375191878158393,33.6,0,59,0.21286455845719,6
"310","20","0",0.901960784313726,"n",0.779661016949153,0.0389913775132935,37.4,0,59,0.227423015301364,6
"311","7.1","1",0,"n",0,0.023414787408771,16.6,0,59,0.0434112993484743,6
"312","8.5","1",0,"n",0,0.0258932162231114,18.9,0,59,0.0602516601248725,6
"313","10","1",0.0185185185185185,"n",0.0169491525423729,0.0277916356821123,21.5,0,59,0.0819674998921139,6
"314","11.4","1",0,"n",0,0.03012519407941,23.2,0,59,0.0998228350778787,6
"315","12.8","1",0.037037037037037,"n",0.0338983050847458,0.0306997195927691,25.9,0,59,0.1268963569865,6
"316","14.3","1",0,"n",0,0.0332769766045002,27.7,0,59,0.150158444999802,6
"317","15.7","1",0,"n",0,0.0350339484192717,30.9,0,59,0.170248803147649,6
"318","17.1","1",0,"n",0,0.036319539413692,31.5,0,59,0.192290208319001,6
"319","18.6","1",0,"n",0,0.0375191878158393,33.6,0,59,0.21286455845719,6
"320","20","1",0,"n",0,0.0389913775132935,37.4,0,59,0.227423015301364,6
"321","7.1","2",0.0980392156862745,"n",0.0847457627118644,0.023414787408771,16.6,0,59,0.0434112993484743,6
"322","8.5","2",0.0980392156862745,"n",0.0847457627118644,0.0258932162231114,18.9,0,59,0.0602516601248725,6
"323","10","2",0.12962962962963,"n",0.11864406779661,0.0277916356821123,21.5,0,59,0.0819674998921139,6
"324","11.4","2",0.0980392156862745,"n",0.0847457627118644,0.03012519407941,23.2,0,59,0.0998228350778787,6
"325","12.8","2",0.12962962962963,"n",0.11864406779661,0.0306997195927691,25.9,0,59,0.1268963569865,6
"326","14.3","2",0.0980392156862745,"n",0.0847457627118644,0.0332769766045002,27.7,0,59,0.150158444999802,6
"327","15.7","2",0.0980392156862745,"n",0.0847457627118644,0.0350339484192717,30.9,0,59,0.170248803147649,6
"328","17.1","2",0.0980392156862745,"n",0.0847457627118644,0.036319539413692,31.5,0,59,0.192290208319001,6
"329","18.6","2",0.0980392156862745,"n",0.0847457627118644,0.0375191878158393,33.6,0,59,0.21286455845719,6
"330","20","2",0.0980392156862745,"n",0.0847457627118644,0.0389913775132935,37.4,0,59,0.227423015301364,6
"331","7.1","0",0,"a",0,0.023414787408771,16.6,0,59,0.0434112993484743,6
"332","8.5","0",0,"a",0,0.0258932162231114,18.9,0,59,0.0602516601248725,6
"333","10","0",0,"a",0,0.0277916356821123,21.5,0,59,0.0819674998921139,6
"334","11.4","0",0,"a",0,0.03012519407941,23.2,0,59,0.0998228350778787,6
"335","12.8","0",0,"a",0,0.0306997195927691,25.9,0,59,0.1268963569865,6
"336","14.3","0",0,"a",0,0.0332769766045002,27.7,0,59,0.150158444999802,6
"337","15.7","0",0,"a",0,0.0350339484192717,30.9,0,59,0.170248803147649,6
"338","17.1","0",0,"a",0,0.036319539413692,31.5,0,59,0.192290208319001,6
"339","18.6","0",0,"a",0,0.0375191878158393,33.6,0,59,0.21286455845719,6
"340","20","0",0,"a",0,0.0389913775132935,37.4,0,59,0.227423015301364,6
"341","7.1","1",0.125,"a",0.0169491525423729,0.023414787408771,16.6,0,59,0.0434112993484743,6
"342","8.5","1",0.125,"a",0.0169491525423729,0.0258932162231114,18.9,0,59,0.0602516601248725,6
"343","10","1",0,"a",0,0.0277916356821123,21.5,0,59,0.0819674998921139,6
"344","11.4","1",0.125,"a",0.0169491525423729,0.03012519407941,23.2,0,59,0.0998228350778787,6
"345","12.8","1",0.2,"a",0.0169491525423729,0.0306997195927691,25.9,0,59,0.1268963569865,6
"346","14.3","1",0.125,"a",0.0169491525423729,0.0332769766045002,27.7,0,59,0.150158444999802,6
"347","15.7","1",0.125,"a",0.0169491525423729,0.0350339484192717,30.9,0,59,0.170248803147649,6
"348","17.1","1",0.125,"a",0.0169491525423729,0.036319539413692,31.5,0,59,0.192290208319001,6
"349","18.6","1",0.125,"a",0.0169491525423729,0.0375191878158393,33.6,0,59,0.21286455845719,6
"350","20","1",0.125,"a",0.0169491525423729,0.0389913775132935,37.4,0,59,0.227423015301364,6
"351","7.1","2",0.875,"a",0.11864406779661,0.023414787408771,16.6,0,59,0.0434112993484743,6
"352","8.5","2",0.875,"a",0.11864406779661,0.0258932162231114,18.9,0,59,0.0602516601248725,6
"353","10","2",1,"a",0.0847457627118644,0.0277916356821123,21.5,0,59,0.0819674998921139,6
"354","11.4","2",0.875,"a",0.11864406779661,0.03012519407941,23.2,0,59,0.0998228350778787,6
"355","12.8","2",0.8,"a",0.0677966101694915,0.0306997195927691,25.9,0,59,0.1268963569865,6
"356","14.3","2",0.875,"a",0.11864406779661,0.0332769766045002,27.7,0,59,0.150158444999802,6
"357","15.7","2",0.875,"a",0.11864406779661,0.0350339484192717,30.9,0,59,0.170248803147649,6
"358","17.1","2",0.875,"a",0.11864406779661,0.036319539413692,31.5,0,59,0.192290208319001,6
"359","18.6","2",0.875,"a",0.11864406779661,0.0375191878158393,33.6,0,59,0.21286455845719,6
"360","20","2",0.875,"a",0.11864406779661,0.0389913775132935,37.4,0,59,0.227423015301364,6
"361","7.1","0",0.901960784313726,"n",0.779661016949153,0.0156744076492659,16.6,0,59,0.0434112993484743,7
"362","8.5","0",0.901960784313726,"n",0.779661016949153,0.0173341873630048,18.9,0,59,0.0602516601248725,7
"363","10","0",0.851851851851852,"n",0.779661016949153,0.0186056139716568,21.5,0,59,0.0819674998921139,7
"364","11.4","0",0.901960784313726,"n",0.779661016949153,0.0201683503461123,23.2,0,59,0.0998228350778787,7
"365","12.8","0",0.833333333333333,"n",0.76271186440678,0.0203889267026799,25.9,0,59,0.1268963569865,7
"366","14.3","0",0.901960784313726,"n",0.779661016949153,0.0222792584795539,27.7,0,59,0.150158444999802,7
"367","15.7","0",0.901960784313726,"n",0.779661016949153,0.0234559578266066,30.9,0,59,0.170248803147649,7
"368","17.1","0",0.901960784313726,"n",0.779661016949153,0.0243170169540546,31.5,0,59,0.192290208319001,7
"369","18.6","0",0.901960784313726,"n",0.779661016949153,0.0251205241201234,33.6,0,59,0.21286455845719,7
"370","20","0",0.901960784313726,"n",0.779661016949153,0.0261065501989842,37.4,0,59,0.227423015301364,7
"371","7.1","1",0,"n",0,0.0156744076492659,16.6,0,59,0.0434112993484743,7
"372","8.5","1",0,"n",0,0.0173341873630048,18.9,0,59,0.0602516601248725,7
"373","10","1",0.0185185185185185,"n",0.0169491525423729,0.0186056139716568,21.5,0,59,0.0819674998921139,7
"374","11.4","1",0,"n",0,0.0201683503461123,23.2,0,59,0.0998228350778787,7
"375","12.8","1",0.037037037037037,"n",0.0338983050847458,0.0203889267026799,25.9,0,59,0.1268963569865,7
"376","14.3","1",0,"n",0,0.0222792584795539,27.7,0,59,0.150158444999802,7
"377","15.7","1",0,"n",0,0.0234559578266066,30.9,0,59,0.170248803147649,7
"378","17.1","1",0,"n",0,0.0243170169540546,31.5,0,59,0.192290208319001,7
"379","18.6","1",0,"n",0,0.0251205241201234,33.6,0,59,0.21286455845719,7
"380","20","1",0,"n",0,0.0261065501989842,37.4,0,59,0.227423015301364,7
"381","7.1","2",0.0980392156862745,"n",0.0847457627118644,0.0156744076492659,16.6,0,59,0.0434112993484743,7
"382","8.5","2",0.0980392156862745,"n",0.0847457627118644,0.0173341873630048,18.9,0,59,0.0602516601248725,7
"383","10","2",0.12962962962963,"n",0.11864406779661,0.0186056139716568,21.5,0,59,0.0819674998921139,7
"384","11.4","2",0.0980392156862745,"n",0.0847457627118644,0.0201683503461123,23.2,0,59,0.0998228350778787,7
"385","12.8","2",0.12962962962963,"n",0.11864406779661,0.0203889267026799,25.9,0,59,0.1268963569865,7
"386","14.3","2",0.0980392156862745,"n",0.0847457627118644,0.0222792584795539,27.7,0,59,0.150158444999802,7
"387","15.7","2",0.0980392156862745,"n",0.0847457627118644,0.0234559578266066,30.9,0,59,0.170248803147649,7
"388","17.1","2",0.0980392156862745,"n",0.0847457627118644,0.0243170169540546,31.5,0,59,0.192290208319001,7
"389","18.6","2",0.0980392156862745,"n",0.0847457627118644,0.0251205241201234,33.6,0,59,0.21286455845719,7
"390","20","2",0.0980392156862745,"n",0.0847457627118644,0.0261065501989842,37.4,0,59,0.227423015301364,7
"391","7.1","0",0,"a",0,0.0156744076492659,16.6,0,59,0.0434112993484743,7
"392","8.5","0",0,"a",0,0.0173341873630048,18.9,0,59,0.0602516601248725,7
"393","10","0",0,"a",0,0.0186056139716568,21.5,0,59,0.0819674998921139,7
"394","11.4","0",0,"a",0,0.0201683503461123,23.2,0,59,0.0998228350778787,7
"395","12.8","0",0,"a",0,0.0203889267026799,25.9,0,59,0.1268963569865,7
"396","14.3","0",0,"a",0,0.0222792584795539,27.7,0,59,0.150158444999802,7
"397","15.7","0",0,"a",0,0.0234559578266066,30.9,0,59,0.170248803147649,7
"398","17.1","0",0,"a",0,0.0243170169540546,31.5,0,59,0.192290208319001,7
"399","18.6","0",0,"a",0,0.0251205241201234,33.6,0,59,0.21286455845719,7
"400","20","0",0,"a",0,0.0261065501989842,37.4,0,59,0.227423015301364,7
"401","7.1","1",0.125,"a",0.0169491525423729,0.0156744076492659,16.6,0,59,0.0434112993484743,7
"402","8.5","1",0.125,"a",0.0169491525423729,0.0173341873630048,18.9,0,59,0.0602516601248725,7
"403","10","1",0,"a",0,0.0186056139716568,21.5,0,59,0.0819674998921139,7
"404","11.4","1",0.125,"a",0.0169491525423729,0.0201683503461123,23.2,0,59,0.0998228350778787,7
"405","12.8","1",0.2,"a",0.0169491525423729,0.0203889267026799,25.9,0,59,0.1268963569865,7
"406","14.3","1",0.125,"a",0.0169491525423729,0.0222792584795539,27.7,0,59,0.150158444999802,7
"407","15.7","1",0.125,"a",0.0169491525423729,0.0234559578266066,30.9,0,59,0.170248803147649,7
"408","17.1","1",0.125,"a",0.0169491525423729,0.0243170169540546,31.5,0,59,0.192290208319001,7
"409","18.6","1",0.125,"a",0.0169491525423729,0.0251205241201234,33.6,0,59,0.21286455845719,7
"410","20","1",0.125,"a",0.0169491525423729,0.0261065501989842,37.4,0,59,0.227423015301364,7
"411","7.1","2",0.875,"a",0.11864406779661,0.0156744076492659,16.6,0,59,0.0434112993484743,7
"412","8.5","2",0.875,"a",0.11864406779661,0.0173341873630048,18.9,0,59,0.0602516601248725,7
"413","10","2",1,"a",0.0847457627118644,0.0186056139716568,21.5,0,59,0.0819674998921139,7
"414","11.4","2",0.875,"a",0.11864406779661,0.0201683503461123,23.2,0,59,0.0998228350778787,7
"415","12.8","2",0.8,"a",0.0677966101694915,0.0203889267026799,25.9,0,59,0.1268963569865,7
"416","14.3","2",0.875,"a",0.11864406779661,0.0222792584795539,27.7,0,59,0.150158444999802,7
"417","15.7","2",0.875,"a",0.11864406779661,0.0234559578266066,30.9,0,59,0.170248803147649,7
"418","17.1","2",0.875,"a",0.11864406779661,0.0243170169540546,31.5,0,59,0.192290208319001,7
"419","18.6","2",0.875,"a",0.11864406779661,0.0251205241201234,33.6,0,59,0.21286455845719,7
"420","20","2",0.875,"a",0.11864406779661,0.0261065501989842,37.4,0,59,0.227423015301364,7
"421","7.1","0",0.901960784313726,"n",0.779661016949153,0.0104911253184224,16.6,0,59,0.0434112993484743,8
"422","8.5","0",0.901960784313726,"n",0.779661016949153,0.0111563198900808,19.5,0,59,0.0631496355678261,8
"423","10","0",0.901960784313726,"n",0.779661016949153,0.012459651095464,21.5,0,59,0.0819674998921139,8
"424","11.4","0",0.901960784313726,"n",0.779661016949153,0.0135002232719941,23.2,0,59,0.0998228350778787,8
"425","12.8","0",0.9,"n",0.76271186440678,0.0140346213271235,25.4,0,59,0.123408372691536,8
"426","14.3","0",0.901960784313726,"n",0.779661016949153,0.0149137777491461,27.7,0,59,0.150158444999802,8
"427","15.7","0",0.901960784313726,"n",0.779661016949153,0.0157017235844876,30.9,0,59,0.170248803147649,8
"428","17.1","0",0.901960784313726,"n",0.779661016949153,0.0162783483216743,31.5,0,59,0.192290208319001,8
"429","18.6","0",0.901960784313726,"n",0.779661016949153,0.0168164392558469,33.6,0,59,0.21286455845719,8
"430","20","0",0.901960784313726,"n",0.779661016949153,0.0174767421152679,37.4,0,59,0.227423015301364,8
"431","7.1","1",0,"n",0,0.0104911253184224,16.6,0,59,0.0434112993484743,8
"432","8.5","1",0,"n",0,0.0111563198900808,19.5,0,59,0.0631496355678261,8
"433","10","1",0.0196078431372549,"n",0.0169491525423729,0.012459651095464,21.5,0,59,0.0819674998921139,8
"434","11.4","1",0,"n",0,0.0135002232719941,23.2,0,59,0.0998228350778787,8
"435","12.8","1",0,"n",0,0.0140346213271235,25.4,0,59,0.123408372691536,8
"436","14.3","1",0,"n",0,0.0149137777491461,27.7,0,59,0.150158444999802,8
"437","15.7","1",0,"n",0,0.0157017235844876,30.9,0,59,0.170248803147649,8
"438","17.1","1",0,"n",0,0.0162783483216743,31.5,0,59,0.192290208319001,8
"439","18.6","1",0,"n",0,0.0168164392558469,33.6,0,59,0.21286455845719,8
"440","20","1",0,"n",0,0.0174767421152679,37.4,0,59,0.227423015301364,8
"441","7.1","2",0.0980392156862745,"n",0.0847457627118644,0.0104911253184224,16.6,0,59,0.0434112993484743,8
"442","8.5","2",0.0980392156862745,"n",0.0847457627118644,0.0111563198900808,19.5,0,59,0.0631496355678261,8
"443","10","2",0.0784313725490196,"n",0.0677966101694915,0.012459651095464,21.5,0,59,0.0819674998921139,8
"444","11.4","2",0.0980392156862745,"n",0.0847457627118644,0.0135002232719941,23.2,0,59,0.0998228350778787,8
"445","12.8","2",0.1,"n",0.0847457627118644,0.0140346213271235,25.4,0,59,0.123408372691536,8
"446","14.3","2",0.0980392156862745,"n",0.0847457627118644,0.0149137777491461,27.7,0,59,0.150158444999802,8
"447","15.7","2",0.0980392156862745,"n",0.0847457627118644,0.0157017235844876,30.9,0,59,0.170248803147649,8
"448","17.1","2",0.0980392156862745,"n",0.0847457627118644,0.0162783483216743,31.5,0,59,0.192290208319001,8
"449","18.6","2",0.0980392156862745,"n",0.0847457627118644,0.0168164392558469,33.6,0,59,0.21286455845719,8
"450","20","2",0.0980392156862745,"n",0.0847457627118644,0.0174767421152679,37.4,0,59,0.227423015301364,8
"451","7.1","0",0,"a",0,0.0104911253184224,16.6,0,59,0.0434112993484743,8
"452","8.5","0",0,"a",0,0.0111563198900808,19.5,0,59,0.0631496355678261,8
"453","10","0",0,"a",0,0.012459651095464,21.5,0,59,0.0819674998921139,8
"454","11.4","0",0,"a",0,0.0135002232719941,23.2,0,59,0.0998228350778787,8
"455","12.8","0",0.111111111111111,"a",0.0169491525423729,0.0140346213271235,25.4,0,59,0.123408372691536,8
"456","14.3","0",0,"a",0,0.0149137777491461,27.7,0,59,0.150158444999802,8
"457","15.7","0",0,"a",0,0.0157017235844876,30.9,0,59,0.170248803147649,8
"458","17.1","0",0,"a",0,0.0162783483216743,31.5,0,59,0.192290208319001,8
"459","18.6","0",0,"a",0,0.0168164392558469,33.6,0,59,0.21286455845719,8
"460","20","0",0,"a",0,0.0174767421152679,37.4,0,59,0.227423015301364,8
"461","7.1","1",0.125,"a",0.0169491525423729,0.0104911253184224,16.6,0,59,0.0434112993484743,8
"462","8.5","1",0.125,"a",0.0169491525423729,0.0111563198900808,19.5,0,59,0.0631496355678261,8
"463","10","1",0,"a",0,0.012459651095464,21.5,0,59,0.0819674998921139,8
"464","11.4","1",0.125,"a",0.0169491525423729,0.0135002232719941,23.2,0,59,0.0998228350778787,8
"465","12.8","1",0.111111111111111,"a",0.0169491525423729,0.0140346213271235,25.4,0,59,0.123408372691536,8
"466","14.3","1",0.125,"a",0.0169491525423729,0.0149137777491461,27.7,0,59,0.150158444999802,8
"467","15.7","1",0.125,"a",0.0169491525423729,0.0157017235844876,30.9,0,59,0.170248803147649,8
"468","17.1","1",0.125,"a",0.0169491525423729,0.0162783483216743,31.5,0,59,0.192290208319001,8
"469","18.6","1",0.125,"a",0.0169491525423729,0.0168164392558469,33.6,0,59,0.21286455845719,8
"470","20","1",0.125,"a",0.0169491525423729,0.0174767421152679,37.4,0,59,0.227423015301364,8
"471","7.1","2",0.875,"a",0.11864406779661,0.0104911253184224,16.6,0,59,0.0434112993484743,8
"472","8.5","2",0.875,"a",0.11864406779661,0.0111563198900808,19.5,0,59,0.0631496355678261,8
"473","10","2",1,"a",0.135593220338983,0.012459651095464,21.5,0,59,0.0819674998921139,8
"474","11.4","2",0.875,"a",0.11864406779661,0.0135002232719941,23.2,0,59,0.0998228350778787,8
"475","12.8","2",0.777777777777778,"a",0.11864406779661,0.0140346213271235,25.4,0,59,0.123408372691536,8
"476","14.3","2",0.875,"a",0.11864406779661,0.0149137777491461,27.7,0,59,0.150158444999802,8
"477","15.7","2",0.875,"a",0.11864406779661,0.0157017235844876,30.9,0,59,0.170248803147649,8
"478","17.1","2",0.875,"a",0.11864406779661,0.0162783483216743,31.5,0,59,0.192290208319001,8
"479","18.6","2",0.875,"a",0.11864406779661,0.0168164392558469,33.6,0,59,0.21286455845719,8
"480","20","2",0.875,"a",0.11864406779661,0.0174767421152679,37.4,0,59,0.227423015301364,8
"481","7.1","0",0.854166666666667,"n",0.694915254237288,0.00686022093266535,16.6,0,59,0.0452847486846697,9
"482","8.5","0",0.897959183673469,"n",0.745762711864407,0.00755124720118228,19.5,0,59,0.0631496355678261,9
"483","10","0",0.901960784313726,"n",0.779661016949153,0.00840583963658281,21.5,0,59,0.0819674998921139,9
