"","Time","Wstart","A","h","S.day","Fit","Beh","S.cum","W","yn","Bn","ka","dn0"
"17",17,"7.1",3,"n",0.90344505841333,0.000972611613381698,0,0.169883364187866,10.7,1,1,1.3,0.1
"18",18,"7.1",3,"n",0.903752736134788,0.00107655867318577,2,0.153532555208566,11,1,1,1.3,0.1
"19",19,"7.1",5,"a",0.903752736134788,0.00119120930996021,2,0.138755466855507,11,1,1,1.3,0.1
"20",20,"7.1",7,"n",0.903752736134788,0.00131806993476427,2,0.125400632824325,11,1,1,1.3,0.1
"21",21,"7.1",9,"n",0.903752736134788,0.00145844087886412,2,0.113331165028017,11,1,1,1.3,0.1
"22",22,"7.1",11,"a",0.903752736134788,0.00161376095534896,2,0.102423350483414,11,1,1,1.3,0.1
"23",23,"7.1",13,"n",0.903752736134788,0.00178562220707709,2,0.0925653832434777,11,1,1,1.3,0.1
"24",24,"7.1",15,"n",0.903752736134788,0.00197578622523891,2,0.0836562183776582,11,1,1,1.3,0.1
"25",25,"7.1",17,"n",0.903752736134788,0.0021862022058036,2,0.075604536253498,11,1,1,1.3,0.1
"26",26,"7.1",19,"a",0.903752736134788,0.00241902692892931,2,0.0683278065033006,11,1,1,1.3,0.1
"27",27,"7.1",21,"n",0.903752736134788,0.00267664686612748,2,0.0617514420814463,11,1,1,1.3,0.1
"28",28,"7.1",23,"n",0.903752736134788,0.0029617026417813,2,0.055808034741376,11,1,1,1.3,0.1
"29",29,"7.1",25,"a",0.903752736134788,0.00327711609975096,2,0.0504366640958239,11,1,1,1.3,0.1
"30",30,"7.1",26,"o",0.903752736134788,0.00362612025250035,0,0.0455822731781121,11,1,1,1.3,0.1
"31",31,"7.1",26,"o",0.904145683866642,0.00401229241972612,0,0.0412130155548203,11.4,1,1,1.3,0.1
"32",32,"7.1",26,"o",0.90452033416949,0.004437661420411,0,0.0372780106017784,11.8,1,1,1.3,0.1
"33",33,"7.1",26,"o",0.904878115511478,0.00490609359764759,0,0.0337320559833541,12.2,1,1,1.3,0.1
"34",34,"7.1",26,"o",0.905220302679012,0.00542182810430159,0,0.0305349419272372,12.6,1,1,1.3,0.1
"35",35,"7.1",26,"o",0.905548037567351,0.00598951226376123,0,0.0276508567394427,13,1,1,1.3,0.1
"36",36,"7.1",26,"o",0.905862346617165,0.00661424023384927,0,0.0250478699719666,13.4,1,1,1.3,0.1
"37",37,"7.1",26,"o",0.906237754513756,0.00730159527940351,0,0.0226993254387475,13.9,1,1,1.3,0.1
"38",38,"7.1",26,"o",0.906595241446381,0.00805704159094674,0,0.0205791004268113,14.4,1,1,1.3,0.1
"39",39,"7.1",26,"o",0.906936240333652,0.00888714304091486,0,0.0186639319705409,14.9,1,1,1.3,0.1
"40",40,"7.1",26,"o",0.907262026337961,0.00979908249960921,0,0.0169330767390268,15.4,1,1,1.3,0.1
"41",41,"7.1",26,"o",0.907573738688342,0.0108007193237899,0,0.0153680157635351,15.9,1,1,1.3,0.1
"42",42,"7.1",26,"o",0.907872398905995,0.0119006521050284,0,0.0139521973376658,16.4,1,1,1.3,0.1
"43",43,"7.1",26,"o",0.908158926115141,0.013108287155077,0,0.0126708125511211,16.9,1,1,1.3,0.1
"44",44,"7.1",26,"o",0.908487905721416,0.0144339132481478,0,0.0115112799583567,17.5,1,1,1.3,0.1
"45",45,"7.1",26,"o",0.908801890651369,0.0158878430381371,0,0.0104614729899717,18.1,1,1,1.3,0.1
"46",46,"7.1",26,"o",0.909102027215682,0.0174821852832522,0,0.00951054630284541,18.7,1,1,1.3,0.1
"47",47,"7.1",26,"o",0.909389340898689,0.0192301686278218,0,0.00864878943393105,19.3,1,1,1.3,0.1
"48",48,"7.1",26,"o",0.909664752381486,0.0211462437076928,0,0.00786749889881651,19.9,1,1,1.3,0.1
"49",49,"7.1",26,"o",0.909929091029807,0.0232461944384811,0,0.00715886612167812,20.5,1,1,1.3,0.1
"50",50,"7.1",26,"o",0.910183106309049,0.0255472593058568,0,0.0065158790042796,21.1,1,1,1.3,0.1
"51",51,"7.1",26,"o",0.910427477493894,0.0280682635491394,0,0.0059322352855217,21.7,1,1,1.3,0.1
"52",52,"7.1",26,"o",0.910662821966688,0.0308297632079406,0,0.00540226612568356,22.3,1,1,1.3,0.1
"53",53,"7.1",26,"o",0.910889702341545,0.033854202086959,0,0.00492086858319371,22.9,1,1,1.3,0.1
"54",54,"7.1",26,"o",0.911108632606258,0.0371660827868983,0,0.00448344584606871,23.5,1,1,1.3,0.1
"55",55,"7.1",26,"o",0.911320083438703,0.0407921530504913,0,0.00408585424253224,24.1,1,1,1.3,0.1
"56",56,"7.1",26,"o",0.91152448682615,0.0447616087824701,0,0.00372435619167065,24.7,1,1,1.3,0.1
"57",57,"7.1",26,"o",0.911722240093362,0.0491063152217953,0,0.00339557836997555,25.3,1,1,1.3,0.1
"58",58,"7.1",26,"o",0.911913709427164,0.0538610478743688,0,0.00309647446701505,25.9,1,1,1.3,0.1
"59",59,"7.1",26,"o",0.912099232970478,0.0590637549557212,0,0.0028242919862771,26.5,1,1,1.3,0.1
"60",60,"7.1",26,"o",NA,NA,NA,NA,27.1,1,1,1.3,0.1
"61",1,"7.6",1,"a",0.899375772655235,0.000230008281247602,0,0.899375772655235,7.6,1,1,1.3,0.1
"62",2,"7.6",1,"a",0.899702501976831,0.000255742136091288,0,0.809170632875261,7.8,1,1,1.3,0.1
"63",3,"7.6",1,"a",0.90001805807385,0.000284251889407187,0,0.728268181650781,8,1,1,1.3,0.1
"64",4,"7.6",1,"a",0.900323087417982,0.000315829095713392,0,0.65567665777211,8.2,1,1,1.3,0.1
"65",5,"7.6",1,"a",0.900618184497426,0.000350795286855468,0,0.590514321140058,8.4,1,1,1.3,0.1
"66",6,"7.6",1,"a",0.900903897115042,0.000389505001002421,0,0.531996653217322,8.6,1,1,1.3,0.1
"67",7,"7.6",1,"a",0.890372215906153,0.000432349113207002,1,0.473675038979765,8.8,1,1,1.3,0.1
"68",8,"7.6",2,"a",0.901315966063794,0.000485582440111285,2,0.426930875358352,8.9,1,1,1.3,0.1
"69",9,"7.6",4,"n",0.901315966063794,0.000538748295153263,0,0.384799614366074,8.9,1,1,1.3,0.1
"70",10,"7.6",4,"n",0.901709599763735,0.000597735217657435,0,0.346977506259272,9.2,1,1,1.3,0.1
"71",11,"7.6",4,"n",0.902086183057953,0.000662891043650919,0,0.313003614228394,9.5,1,1,1.3,0.1
"72",12,"7.6",4,"n",0.902446957243836,0.000734842253545893,0,0.282469159266738,9.8,1,1,1.3,0.1
"73",13,"7.6",4,"n",0.902793038805304,0.000814277501461332,0,0.255011190663197,10.1,1,1,1.3,0.1
"74",14,"7.6",4,"n",0.903125435226801,0.000901953677599124,0,0.230307092555405,10.4,1,1,1.3,0.1
"75",15,"7.6",4,"n",0.90344505841333,0.000998702552733018,0,0.208069804686722,10.7,1,1,1.3,0.1
"76",16,"7.6",4,"n",0.903752736134788,0.0011054380600487,0,0.188043655292656,11,1,1,1.3,0.1
"77",17,"7.6",4,"n",0.90404922183053,0.00122316427475118,2,0.170000720237494,11.3,1,1,1.3,0.1
"78",18,"7.6",6,"n",0.90404922183053,0.00135298415751578,2,0.153689018841336,11.3,1,1,1.3,0.1
"79",19,"7.6",8,"n",0.90404922183053,0.00149658240375036,2,0.138942437887408,11.3,1,1,1.3,0.1
"80",20,"7.6",10,"a",0.90404922183053,0.00165542137265498,2,0.125610802851348,11.3,1,1,1.3,0.1
"81",21,"7.6",12,"a",0.90404922183053,0.00183111863013727,2,0.113558348571269,11.3,1,1,1.3,0.1
"82",22,"7.6",14,"a",0.90404922183053,0.0020254634215929,2,0.102662336658216,11.3,1,1,1.3,0.1
"83",23,"7.6",16,"a",0.90404922183053,0.0022404348930158,2,0.0928118055671641,11.3,1,1,1.3,0.1
"84",24,"7.6",18,"n",0.90404922183053,0.00247822224599601,2,0.0839064405996812,11.3,1,1,1.3,0.1
"85",25,"7.6",20,"n",0.90404922183053,0.00274124703185748,2,0.0758555523307114,11.3,1,1,1.3,0.1
"86",26,"7.6",22,"a",0.90404922183053,0.0030321878119722,2,0.0685771530561047,11.3,1,1,1.3,0.1
"87",27,"7.6",24,"a",0.90404922183053,0.00335400743538342,2,0.0619971218557247,11.3,1,1,1.3,0.1
"88",28,"7.6",26,"o",0.90404922183053,0.0037099832115249,0,0.0560484497694005,11.3,1,1,1.3,0.1
"89",29,"7.6",26,"o",0.904428306056304,0.00410374028530535,0,0.0506918044820207,11.7,1,1,1.3,0.1
"90",30,"7.6",26,"o",0.904790179508175,0.00453738594626635,0,0.0458654468768809,12.1,1,1,1.3,0.1
"91",31,"7.6",26,"o",0.905136153296923,0.0050148488003404,0,0.0415144741553843,12.5,1,1,1.3,0.1
"92",32,"7.6",26,"o",0.9054674007867,0.0055404358582673,0,0.0375900030085025,12.9,1,1,1.3,0.1
"93",33,"7.6",26,"o",0.905784975805787,0.00611886839156615,0,0.0340484599655958,13.3,1,1,1.3,0.1
"94",34,"7.6",26,"o",0.906089827984434,0.00675532113581681,0,0.0308509632333616,13.7,1,1,1.3,0.1
"95",35,"7.6",26,"o",0.906454301688849,0.00745546515056216,0,0.0279649883341252,14.2,1,1,1.3,0.1
"96",36,"7.6",26,"o",0.906801734472765,0.00822486598240155,0,0.0253586999258953,14.7,1,1,1.3,0.1
"97",37,"7.6",26,"o",0.907133461753876,0.0090701921596827,0,0.0230037252493552,15.2,1,1,1.3,0.1
"98",38,"7.6",26,"o",0.907450674763154,0.00999874058459507,0,0.0208747459995936,15.7,1,1,1.3,0.1
"99",39,"7.6",26,"o",0.907754440117825,0.0110184948478933,0,0.0189491433674629,16.2,1,1,1.3,0.1
"100",40,"7.6",26,"o",0.908045716226358,0.0121381888767882,0,0.0172066884609838,16.7,1,1,1.3,0.1
"101",41,"7.6",26,"o",0.908379972365075,0.0133673763995406,0,0.0156302111886829,17.3,1,1,1.3,0.1
"102",42,"7.6",26,"o",0.908698821667984,0.0147156221033111,0,0.0142031544895779,17.9,1,1,1.3,0.1
"103",43,"7.6",26,"o",0.909003454801613,0.016194168796543,0,0.0129107165001073,18.5,1,1,1.3,0.1
"104",44,"7.6",26,"o",0.9092949356047,0.0178152995029896,0,0.0117396491285756,19.1,1,1,1.3,0.1
"105",45,"7.6",26,"o",0.909574218079459,0.0195924323400549,0,0.0106780821766514,19.7,1,1,1.3,0.1
"106",46,"7.6",26,"o",0.909842160667752,0.0215402239318346,0,0.00971536935939231,20.3,1,1,1.3,0.1
"107",47,"7.6",26,"o",0.910099538312034,0.0236746821185179,0,0.00884195316851382,20.9,1,1,1.3,0.1
"108",48,"7.6",26,"o",0.91034705269752,0.0260132887908365,0,0.00804924600704606,21.5,1,1,1.3,0.1
"109",49,"7.6",26,"o",0.910585340992123,0.0285751337511936,0,0.00732952542005552,22.1,1,1,1.3,0.1
"110",50,"7.6",26,"o",0.910852454354861,0.0313810605824817,0,0.00667611621811391,22.8,1,1,1.3,0.1
"111",51,"7.6",26,"o",0.911108632606258,0.0344524082165518,0,0.00608266711860623,23.5,1,1,1.3,0.1
"112",52,"7.6",26,"o",0.911354628936667,0.037813721639317,0,0.00554346683482264,24.2,1,1,1.3,0.1
"113",53,"7.6",26,"o",0.911591124791551,0.0414917754721195,0,0.00505337516720063,24.9,1,1,1.3,0.1
"114",54,"7.6",26,"o",0.911818738494325,0.045515773841707,0,0.00460776217009543,25.6,1,1,1.3,0.1
"115",55,"7.6",26,"o",0.912038032629352,0.0499175679553006,0,0.00420245434443779,26.3,1,1,1.3,0.1
"116",56,"7.6",26,"o",0.912249520391051,0.0547318929358584,0,0.00383368696017866,27,1,1,1.3,0.1
"117",57,"7.6",26,"o",0.912453671066577,0.0599966256078673,0,0.00349806174053509,27.7,1,1,1.3,0.1
"118",58,"7.6",26,"o",0.912650914788882,0.0657530650709494,0,0.00319250924748733,28.4,1,1,1.3,0.1
"119",59,"7.6",26,"o",0.912841646672563,0.0720462380582391,0,0.00291425539849372,29.1,1,1,1.3,0.1
"120",60,"7.6",26,"o",NA,NA,NA,NA,29.7,1,1,1.3,0.1
"121",1,"8.2",1,"a",0.900323087417982,0.000278535083162947,0,0.900323087417982,8.2,1,1,1.3,0.1
"122",2,"8.2",1,"a",0.900618184497426,0.000309372365382468,0,0.8108473444515,8.4,1,1,1.3,0.1
"123",3,"8.2",1,"a",0.900903897115042,0.000343511124589504,0,0.73049553258174,8.6,1,1,1.3,0.1
"124",4,"8.2",1,"a",0.901180731037745,0.000381296080180724,0,0.658308498071819,8.8,1,1,1.3,0.1
"125",5,"8.2",1,"a",0.901449154089272,0.000423107227050501,2,0.59343163871662,9,1,1,1.3,0.1
"126",6,"8.2",3,"n",0.901449154089272,0.000469363385756309,0,0.534948448730908,9,1,1,1.3,0.1
"127",7,"8.2",3,"n",0.901836957959405,0.00052067649476082,0,0.482436281668585,9.3,1,1,1.3,0.1
"128",8,"8.2",3,"n",0.902208140147447,0.000577351027993973,0,0.435257940423864,9.6,1,1,1.3,0.1
"129",9,"8.2",3,"n",0.902563898421186,0.000639931078320372,0,0.392848103527739,9.9,1,1,1.3,0.1
"130",10,"8.2",3,"n",0.902905311302148,0.000709014707368392,0,0.354704639210171,10.2,1,1,1.3,0.1
"131",11,"8.2",3,"n",0.903233353029144,0.000785259205470691,0,0.320381060608796,10.5,1,1,1.3,0.1
"132",12,"8.2",3,"n",0.903548906277751,0.000869386856494165,0,0.289479956905183,10.8,1,1,1.3,0.1
"133",13,"8.2",3,"n",0.90385277302424,0.000962191255452546,0,0.261647261783687,11.1,1,1,1.3,0.1
"134",14,"8.2",3,"n",0.904145683866642,0.0010645442312835,0,0.236567242437246,11.4,1,1,1.3,0.1
"135",15,"8.2",3,"n",0.893582780095244,0.00117740343207844,1,0.21139241417654,11.7,1,1,1.3,0.1
"136",16,"8.2",4,"n",0.904611308720388,0.00131762099528479,2,0.191227968441802,11.9,1,1,1.3,0.1
"137",17,"8.2",6,"n",0.904611308720388,0.00145656038409317,2,0.17298698279608,11.9,1,1,1.3,0.1
"138",18,"8.2",8,"n",0.904611308720388,0.00161015053653655,2,0.156485980898753,11.9,1,1,1.3,0.1
"139",19,"8.2",10,"a",0.904611308720388,0.00177993633399762,2,0.141558987977214,11.9,1,1,1.3,0.1
"140",20,"8.2",12,"a",0.904611308720388,0.00196762556120973,2,0.128055861375202,11.9,1,1,1.3,0.1
"141",21,"8.2",14,"a",0.904611308720388,0.00217510608395225,2,0.115840780347938,11.9,1,1,1.3,0.1
"142",22,"8.2",16,"a",0.904611308720388,0.00240446483808503,2,0.104790879913739,11.9,1,1,1.3,0.1
"143",23,"8.2",18,"n",0.904611308720388,0.00265800882092249,2,0.0947950150207282,11.9,1,1,1.3,0.1
"144",24,"8.2",20,"n",0.904611308720388,0.00293828829608858,2,0.0857526425980698,11.9,1,1,1.3,0.1
"145",25,"8.2",22,"a",0.904611308720388,0.00324812244525765,2,0.0775728102468715,11.9,1,1,1.3,0.1
"146",26,"8.2",24,"a",0.904611308720388,0.00359062772479846,2,0.0701732413985408,11.9,1,1,1.3,0.1
"147",27,"8.2",26,"o",0.904611308720388,0.00396924921254584,0,0.0634795077386856,11.9,1,1,1.3,0.1
"148",28,"8.2",26,"o",0.904965077525625,0.00438779526000014,0,0.0574467376420282,12.3,1,1,1.3,0.1
"149",29,"8.2",26,"o",0.905303549355658,0.00484857965126936,0,0.0520067354862314,12.7,1,1,1.3,0.1
"150",30,"8.2",26,"o",0.905627835723606,0.00535575018425621,0,0.0470987473014457,13.1,1,1,1.3,0.1
"151",31,"8.2",26,"o",0.905938936599268,0.00591385332141089,0,0.0426685890454294,13.5,1,1,1.3,0.1
"152",32,"8.2",26,"o",0.906237754513756,0.00652787189345281,0,0.0386678863248002,13.9,1,1,1.3,0.1
"153",33,"8.2",26,"o",0.906595241446381,0.00720326631829123,0,0.0350561217388534,14.4,1,1,1.3,0.1
"154",34,"8.2",26,"o",0.906936240333652,0.00794540494918013,0,0.0317936672505146,14.9,1,1,1.3,0.1
"155",35,"8.2",26,"o",0.907262026337961,0.00876070951388722,0,0.0288451869744167,15.4,1,1,1.3,0.1
"156",36,"8.2",26,"o",0.907573738688342,0.00965620654183954,0,0.0261791341855356,15.9,1,1,1.3,0.1
"157",37,"8.2",26,"o",0.907872398905995,0.0106395834632622,0,0.0237673133543042,16.4,1,1,1.3,0.1
"158",38,"8.2",26,"o",0.908158926115141,0.0117192498374035,0,0.0215844977724869,16.9,1,1,1.3,0.1
"159",39,"8.2",26,"o",0.908487905721416,0.0129044041746474,0,0.0196092551773752,17.5,1,1,1.3,0.1
"160",40,"8.2",26,"o",0.908801890651369,0.0142042663346191,0,0.0178209281794638,18.1,1,1,1.3,0.1
"161",41,"8.2",26,"o",0.909102027215682,0.0156296619546406,0,0.0162010419348156,18.7,1,1,1.3,0.1
"162",42,"8.2",26,"o",0.909389340898689,0.0171924178879127,0,0.014733054846974,19.3,1,1,1.3,0.1
"163",43,"8.2",26,"o",0.909664752381486,0.0189054534891761,0,0.0134021406891954,19.9,1,1,1.3,0.1
"164",44,"8.2",26,"o",0.909929091029807,0.0207828801101526,0,0.0121949976951732,20.5,1,1,1.3,0.1
"165",45,"8.2",26,"o",0.91022448717035,0.0228401095371418,0,0.0111001855231326,21.2,1,1,1.3,0.1
"166",46,"8.2",26,"o",0.910506899771985,0.0250928313389433,0,0.0101067955075614,21.9,1,1,1.3,0.1
"167",47,"8.2",26,"o",0.910777286968434,0.0275591885632357,0,0.00920503979232149,22.6,1,1,1.3,0.1
"168",48,"8.2",26,"o",0.911036509304996,0.0302589765440548,0,0.00838612732041015,23.3,1,1,1.3,0.1
"169",49,"8.2",26,"o",0.911285342256234,0.0332137913629154,0,0.00764215490538432,24,1,1,1.3,0.1
"170",50,"8.2",26,"o",0.91152448682615,0.0364471914808615,0,0.00696601132837639,24.7,1,1,1.3,0.1
"171",51,"8.2",26,"o",0.911754578569679,0.0399848737007247,0,0.00635129272301543,25.4,1,1,1.3,0.1
"172",52,"8.2",26,"o",0.911976195306975,0.0438548647196828,0,0.00579222777281649,26.1,1,1,1.3,0.1
"173",53,"8.2",26,"o",0.912189863749323,0.0480877296418039,0,0.00528361146289052,26.8,1,1,1.3,0.1
"174",54,"8.2",26,"o",0.912396065214194,0.0527167989393695,0,0.00482074630886192,27.5,1,1,1.3,0.1
"175",55,"8.2",26,"o",0.91259524057433,0.0577784154812129,0,0.00439939013748366,28.2,1,1,1.3,0.1
"176",56,"8.2",26,"o",0.912787794559687,0.0633122033869591,0,0.00401570962100135,28.9,1,1,1.3,0.1
"177",57,"8.2",26,"o",0.912974099510259,0.0693613606188718,0,0.00366623887512839,29.6,1,1,1.3,0.1
"178",58,"8.2",26,"o",0.913154498661025,0.0759729773890398,0,0.00334784252198942,30.3,1,1,1.3,0.1
"179",59,"8.2",26,"o",0.913329309026636,0.0831983826400026,0,0.00305768269733859,31,1,1,1.3,0.1
"180",60,"8.2",26,"o",NA,NA,NA,NA,31.7,1,1,1.3,0.1
"181",1,"8.8",1,"a",0.890372215906153,0.00033989639789181,1,0.890372215906153,8.8,1,1,1.3,0.1
"182",2,"8.8",2,"a",0.901315966063794,0.000381746411017429,2,0.802506693935815,8.9,1,1,1.3,0.1
"183",3,"8.8",4,"n",0.901315966063794,0.000423543380335959,0,0.723312096117421,8.9,1,1,1.3,0.1
"184",4,"8.8",4,"n",0.901709599763735,0.000469916651078142,0,0.652217460694308,9.2,1,1,1.3,0.1
"185",5,"8.8",4,"n",0.902086183057953,0.000521139678674009,0,0.588356359641479,9.5,1,1,1.3,0.1
"186",6,"8.8",4,"n",0.902446957243836,0.000577704978151216,0,0.530960406533513,9.8,1,1,1.3,0.1
"187",7,"8.8",4,"n",0.902793038805304,0.000640153943136542,0,0.47934735889969,10.1,1,1,1.3,0.1
"188",8,"8.8",4,"n",0.903125435226801,0.000709081611864973,0,0.4329107921311,10.4,1,1,1.3,0.1
"189",9,"8.8",4,"n",0.90344505841333,0.000785141890823728,0,0.391111115884643,10.7,1,1,1.3,0.1
"190",10,"8.8",4,"n",0.903752736134788,0.000869053279457446,0,0.353467741113476,11,1,1,1.3,0.1
"191",11,"8.8",4,"n",0.90404922183053,0.000961605143431436,0,0.319552236295833,11.3,1,1,1.3,0.1
"192",12,"8.8",4,"n",0.893490738036444,0.0010636645883997,1,0.28551696344916,11.6,1,1,1.3,0.1
"193",13,"8.8",5,"a",0.893673759510953,0.00119045955723864,1,0.255159018129763,11.8,1,1,1.3,0.1
"194",14,"8.8",6,"n",0.893852614189238,0.00133209635459153,1,0.228074555389247,12,1,1,1.3,0.1
"195",15,"8.8",7,"n",0.894027463840607,0.00149028635531798,1,0.203904916321223,12.2,1,1,1.3,0.1
"196",16,"8.8",8,"n",0.905051084102993,0.00166693576606241,2,0.184544365570453,12.4,1,1,1.3,0.1
"197",17,"8.8",10,"a",0.905051084102993,0.00184181400955343,2,0.167022078124637,12.4,1,1,1.3,0.1
"198",18,"8.8",12,"a",0.905051084102993,0.0020350387308567,2,0.151163512875838,12.4,1,1,1.3,0.1
"199",19,"8.8",14,"a",0.905051084102993,0.00224853465909457,2,0.136810701205094,12.4,1,1,1.3,0.1
"200",20,"8.8",16,"a",0.905051084102993,0.00248442844673582,2,0.123820673442561,12.4,1,1,1.3,0.1
"201",21,"8.8",18,"n",0.905051084102993,0.00274506985337537,2,0.112064034733552,12.4,1,1,1.3,0.1
"202",22,"8.8",20,"n",0.905051084102993,0.00303305515190454,2,0.101423676124557,12.4,1,1,1.3,0.1
"203",23,"8.8",22,"a",0.905051084102993,0.0033512529902228,2,0.0917936080302409,12.4,1,1,1.3,0.1
"204",24,"8.8",24,"a",0.905051084102993,0.00370283296610188,2,0.0830779044614947,12.4,1,1,1.3,0.1
"205",25,"8.8",26,"o",0.905051084102993,0.00409129719983906,0,0.0751897474978806,12.4,1,1,1.3,0.1
"206",26,"8.8",26,"o",0.905385909983916,0.00452051521919781,0,0.0680757379598295,12.8,1,1,1.3,0.1
"207",27,"8.8",26,"o",0.905706810261013,0.004992915362774,0,0.0616566594837617,13.2,1,1,1.3,0.1
"208",28,"8.8",26,"o",0.906014759312489,0.00551272807735111,0,0.0558618435021924,13.6,1,1,1.3,0.1
"209",29,"8.8",26,"o",0.906310637255117,0.00608458970528729,0,0.0506281829827176,14,1,1,1.3,0.1
"210",30,"8.8",26,"o",0.906595241446381,0.00671358081343422,0,0.0458992697752084,14.4,1,1,1.3,0.1
"211",31,"8.8",26,"o",0.906936240333652,0.00740526809155029,0,0.0416277111639876,14.9,1,1,1.3,0.1
"212",32,"8.8",26,"o",0.907262026337961,0.00816514740752445,0,0.0377672415824507,15.4,1,1,1.3,0.1
"213",33,"8.8",26,"o",0.907573738688342,0.0089997676200358,0,0.0342765566429306,15.9,1,1,1.3,0.1
"214",34,"8.8",26,"o",0.907872398905995,0.00991629355984075,0,0.0311187397056546,16.4,1,1,1.3,0.1
"215",35,"8.8",26,"o",0.908158926115141,0.01092256309564,0,0.0282607612331439,16.9,1,1,1.3,0.1
"216",36,"8.8",26,"o",0.908487905721416,0.0120271494135545,0,0.0256745597867919,17.5,1,1,1.3,0.1
"217",37,"8.8",26,"o",0.908801890651369,0.0132386455976031,0,0.0233330884758781,18.1,1,1,1.3,0.1
"218",38,"8.8",26,"o",0.909102027215682,0.0145671413470701,0,0.0212121580346237,18.7,1,1,1.3,0.1
"219",39,"8.8",26,"o",0.909389340898689,0.0160236595134268,0,0.0192901104141453,19.3,1,1,1.3,0.1
"220",40,"8.8",26,"o",0.909664752381486,0.0176202411802976,0,0.017547533513295,19.9,1,1,1.3,0.1
"221",41,"8.8",26,"o",0.909929091029807,0.019370038395099,0,0.0159670112195676,20.5,1,1,1.3,0.1
"222",42,"8.8",26,"o",0.91022448717035,0.0212874152349355,0,0.0145335645989741,21.2,1,1,1.3,0.1
"223",43,"8.8",26,"o",0.910506899771985,0.0233869946754702,0,0.0132329108456478,21.9,1,1,1.3,0.1
"224",44,"8.8",26,"o",0.910777286968434,0.0256856863812091,0,0.0120522346386943,22.6,1,1,1.3,0.1
"225",45,"8.8",26,"o",0.911036509304996,0.028201939978878,0,0.0109800257745608,23.3,1,1,1.3,0.1
"226",46,"8.8",26,"o",0.911285342256234,0.0309558834260028,0,0.0100059365459529,24,1,1,1.3,0.1
"227",47,"8.8",26,"o",0.91152448682615,0.0339694736550461,0,0.00912065617526474,24.7,1,1,1.3,0.1
"228",48,"8.8",26,"o",0.911754578569679,0.0372666605735682,0,0.00831580002735744,25.4,1,1,1.3,0.1
"229",49,"8.8",26,"o",0.911976195306975,0.0408735655948452,0,0.00758381166988308,26.1,1,1,1.3,0.1
"230",50,"8.8",26,"o",0.912219767563909,0.0448186759755138,0,0.0069181029187492,26.9,1,1,1.3,0.1
"231",51,"8.8",26,"o",0.912453671066577,0.0491314456988829,0,0.00631244840502911,27.7,1,1,1.3,0.1
"232",52,"8.8",26,"o",0.912678552077357,0.0538454140268323,0,0.00576123627036499,28.5,1,1,1.3,0.1
"233",53,"8.8",26,"o",0.912894997073336,0.0589971287308924,0,0.00525940376817364,29.3,1,1,1.3,0.1
"234",54,"8.8",26,"o",0.913103539729988,0.0646264125885586,0,0.00480238019758859,30.1,1,1,1.3,0.1
"235",55,"8.8",26,"o",0.91330466692819,0.070776653223433,0,0.00438603624682118,30.9,1,1,1.3,0.1
"236",56,"8.8",26,"o",0.91349882394246,0.0774951183173993,0,0.00400663895324015,31.7,1,1,1.3,0.1
"237",57,"8.8",26,"o",0.913686418939611,0.084833298397635,0,0.00366081159716995,32.5,1,1,1.3,0.1
"238",58,"8.8",26,"o",0.913867826893902,0.0928472795908352,0,0.00334549793897369,33.3,1,1,1.3,0.1
"239",59,"8.8",26,"o",0.914021755592225,0.101598148942839,0,0.0030578578995109,34,1,1,1.3,0.1
"240",60,"8.8",26,"o",NA,NA,NA,NA,34.7,1,1,1.3,0.1
"241",1,"9.4",1,"a",0.901962470425049,0.000396289047978838,2,0.901962470425049,9.4,1,1,1.3,0.1
"242",2,"9.4",3,"n",0.901962470425049,0.000439363123159755,0,0.813536298055257,9.4,1,1,1.3,0.1
"243",3,"9.4",3,"n",0.902328384447243,0.000487119073760027,0,0.734076893513391,9.7,1,1,1.3,0.1
"244",4,"9.4",3,"n",0.902679246521921,0.00053984678101247,0,0.662635977125819,10,1,1,1.3,0.1
"245",5,"9.4",3,"n",0.903016098866858,0.000598049399155385,0,0.598370955032986,10.3,1,1,1.3,0.1
"246",6,"9.4",3,"n",0.903339883885334,0.000662279886156894,0,0.540532349039854,10.6,1,1,1.3,0.1
"247",7,"9.4",3,"n",0.903651456228047,0.000733145849055593,0,0.488452844348231,10.9,1,1,1.3,0.1
"248",8,"9.4",3,"n",0.903951593111238,0.00081131485375549,0,0.441537726808299,11.2,1,1,1.3,0.1
"249",9,"9.4",3,"n",0.904241003182327,0.000897520243272198,0,0.399256517031981,11.5,1,1,1.3,0.1
"250",10,"9.4",3,"n",0.90452033416949,0.000992567512547566,0,0.361135638205114,11.8,1,1,1.3,0.1
"251",11,"9.4",3,"n",0.89394052988372,0.001097341292453,1,0.322833783776975,12.1,1,1,1.3,0.1
"252",12,"9.4",4,"n",0.894113434911883,0.00122753276730359,1,0.288650023318431,12.3,1,1,1.3,0.1
"253",13,"9.4",5,"a",0.894282561267496,0.00137290495743928,1,0.258134682163129,12.5,1,1,1.3,0.1
"254",14,"9.4",6,"n",0.905303549355658,0.00153520264947738,2,0.233690243974075,12.7,1,1,1.3,0.1
"255",15,"9.4",8,"n",0.905303549355658,0.00169578772840342,2,0.21156060731952,12.7,1,1,1.3,0.1
"256",16,"9.4",10,"a",0.905303549355658,0.00187317030802583,2,0.1915265687102,12.7,1,1,1.3,0.1
