"","Time","Wstart","A","h","S.day","Fit","Beh","S.cum","W","N","yn","ya","iter_id"
"2986",46,"7.6",12,"n",0.949024370087992,0.0209296598731981,2,0.0715334704933116,19.6,0.75,0.7,1,11
"2987",47,"7.6",14,"n",0.949024370087992,0.0220538697770822,2,0.067887006775123,19.6,0.75,0.7,1,11
"2988",48,"7.6",16,"n",0.941053965366805,0.0232384651777039,1,0.0638853369226127,19.6,0.75,0.7,1,11
"2989",49,"7.6",17,"n",0.949090885397288,0.0246940834776102,2,0.0606329909837865,19.8,0.75,0.7,1,11
"2990",50,"7.6",19,"n",0.941119961793037,0.0260186709803595,1,0.0570629181580587,19.8,0.75,0.7,1,11
"2991",51,"7.6",20,"a",0.909709556596554,0.0276464978288085,2,0.051910681975673,20,0.75,0.7,1,11
"2992",52,"7.6",22,"n",0.949123800484394,0.030390466526746,0,0.0492696637624875,19.9,0.75,0.7,1,11
"2993",53,"7.6",22,"n",0.949285056539388,0.0320194968361724,0,0.0467709555504496,20.4,0.75,0.7,1,11
"2994",54,"7.6",22,"n",0.949441011079001,0.0337301178561678,0,0.0444062633269499,20.9,0.75,0.7,1,11
"2995",55,"7.6",22,"n",0.949591958903095,0.0355262912203833,0,0.042167830580205,21.4,0.75,0.7,1,11
"2996",56,"7.6",22,"n",0.949738172022385,0.0374121651803169,0,0.0400483983333935,21.9,0.75,0.7,1,11
"2997",57,"7.6",22,"n",0.949879901892491,0.0393920832945474,0,0.0380411686798752,22.4,0.75,0.7,1,11
"2998",58,"7.6",22,"n",0.95001738138473,0.041470593509837,2,0.0361397714540699,22.9,0.75,0.7,1,11
"2999",59,"7.6",24,"n",0.95001738138473,0.0436524576522907,2,0.0343334110406381,22.9,0.75,0.7,1,11
"3000",60,"7.6",26,"o",NA,NA,NA,NA,22.9,0.75,0.7,1,11
"3001",1,"8.2",1,"n",0.942297260902792,0.00188912659656508,0,0.942297260902792,8.2,0.75,0.7,1,11
"3002",2,"8.2",1,"n",0.942513231552886,0.00200480960196696,0,0.888127636456923,8.4,0.75,0.7,1,11
"3003",3,"8.2",1,"n",0.942722313791404,0.0021270890793372,0,0.837257740382761,8.6,0.75,0.7,1,11
"3004",4,"8.2",1,"n",0.942924879655753,0.00225632622482708,0,0.789471154091263,8.8,0.75,0.7,1,11
"3005",5,"8.2",1,"n",0.943121273224928,0.00239290135779515,0,0.744567040020905,9,0.75,0.7,1,11
"3006",6,"8.2",1,"n",0.943311813285994,0.00253721491151696,0,0.702358884635105,9.2,0.75,0.7,1,11
"3007",7,"8.2",1,"n",0.943496795694609,0.00268968847392959,0,0.662673357080861,9.4,0.75,0.7,1,11
"3008",8,"8.2",1,"n",0.943676495470409,0.00285076588092641,0,0.625349271251678,9.6,0.75,0.7,1,11
"3009",9,"8.2",1,"n",0.943851168661829,0.00302091436483787,0,0.590236640492719,9.8,0.75,0.7,1,11
"3010",10,"8.2",1,"n",0.944021054009895,0.00320062576086106,0,0.557195815473196,10,0.75,0.7,1,11
"3011",11,"8.2",1,"n",0.944267388472028,0.00339041777433442,0,0.526141837544416,10.3,0.75,0.7,1,11
"3012",12,"8.2",1,"n",0.944504140978848,0.00359052723383855,0,0.496943144302921,10.6,0.75,0.7,1,11
"3013",13,"8.2",1,"n",0.944731939456425,0.00380149443295978,0,0.469478060516873,10.9,0.75,0.7,1,11
"3014",14,"8.2",1,"n",0.944951354849157,0.00402388685529894,0,0.443633929357374,11.2,0.75,0.7,1,11
"3015",15,"8.2",1,"n",0.945162907652335,0.00425830053012757,0,0.419306334604646,11.5,0.75,0.7,1,11
"3016",16,"8.2",1,"n",0.945367073547638,0.00450536145213808,0,0.396398402465181,11.8,0.75,0.7,1,11
"3017",17,"8.2",1,"n",0.945564288284082,0.00476572706856714,0,0.374820173303936,12.1,0.75,0.7,1,11
"3018",18,"8.2",1,"n",0.945754951921378,0.00504008783708987,0,0.354488034982227,12.4,0.75,0.7,1,11
"3019",19,"8.2",1,"n",0.945939432532175,0.00532916885801181,0,0.335324210650533,12.7,0.75,0.7,1,11
"3020",20,"8.2",1,"n",0.946118069443146,0.00563373158442737,0,0.317256294818229,13,0.75,0.7,1,11
"3021",21,"8.2",1,"n",0.946291176081568,0.00595457561416536,0,0.300216832342823,13.3,0.75,0.7,1,11
"3022",22,"8.2",1,"n",0.946459042483044,0.00629254056750508,0,0.284142935676481,13.6,0.75,0.7,1,11
"3023",23,"8.2",1,"n",0.946621937507264,0.0066485080548193,0,0.268975936299072,13.9,0.75,0.7,1,11
"3024",24,"8.2",1,"n",0.946780110801216,0.00702340373848381,0,0.254661066772096,14.2,0.75,0.7,1,11
"3025",25,"8.2",1,"n",0.946933794543335,0.00741819949358698,0,0.241147170280955,14.5,0.75,0.7,1,11
"3026",26,"8.2",1,"n",0.947083204996972,0.00783391567217691,0,0.228386434905637,14.8,0.75,0.7,1,11
"3027",27,"8.2",1,"n",0.947276118340117,0.00827162347599855,0,0.21634501553895,15.2,0.75,0.7,1,11
"3028",28,"8.2",1,"n",0.947462233796753,0.0087320088787762,0,0.204978731693327,15.6,0.75,0.7,1,11
"3029",29,"8.2",1,"n",0.947641955901329,0.00921620785219536,0,0.194246446220038,16,0.75,0.7,1,11
"3030",30,"8.2",1,"n",0.947815655773272,0.00972541136956053,0,0.184109822805673,16.4,0.75,0.7,1,11
"3031",31,"8.2",1,"n",0.947983674611988,0.0102608680393933,0,0.174533106355484,16.8,0.75,0.7,1,11
"3032",32,"8.2",1,"n",0.948146326753019,0.0108238868602806,0,0.165482923687746,17.2,0.75,0.7,1,11
"3033",33,"8.2",1,"n",0.948303902349248,0.0114158401028116,0,0.156928102305252,17.6,0.75,0.7,1,11
"3034",34,"8.2",1,"n",0.948456669730523,0.0120381663246676,0,0.14883950529957,18,0.75,0.7,1,11
"3035",35,"8.2",1,"n",0.94860487748644,0.0126923735251795,0,0.141189880689841,18.4,0.75,0.7,1,11
"3036",36,"8.2",1,"n",0.948748756310028,0.0133800424459245,0,0.133953723708048,18.8,0.75,0.7,1,11
"3037",37,"8.2",1,"n",0.948888520634189,0.0141028300242137,0,0.12710715072277,19.2,0.75,0.7,1,11
"3038",38,"8.2",1,"n",0.949024370087992,0.0148624730066163,0,0.120627783648357,19.6,0.75,0.7,1,11
"3039",39,"8.2",1,"n",0.949156490795865,0.0156607917299724,0,0.114494643820157,20,0.75,0.7,1,11
"3040",40,"8.2",1,"n",0.949316661787279,0.0164996940776761,0,0.108691673063875,20.5,0.75,0.7,1,11
"3041",41,"8.2",1,"n",0.949471592163552,0.017380600954177,0,0.103199655878878,21,0.75,0.7,1,11
"3042",42,"8.2",1,"n",0.949621571973978,0.0183055513167824,0,0.0980006194428733,21.5,0.75,0.7,1,11
"3043",43,"8.2",1,"n",0.949766868948518,0.0192766801608463,0,0.0930777414832731,22,0.75,0.7,1,11
"3044",44,"8.2",1,"n",0.949907730676029,0.0202962229901612,0,0.088415266188826,22.5,0.75,0.7,1,11
"3045",45,"8.2",1,"n",0.950044386526886,0.0213665204890129,0,0.0839984273259746,23,0.75,0.7,1,11
"3046",46,"8.2",1,"n",0.950177049354865,0.0224900234052467,2,0.0798133778270436,23.5,0.75,0.7,1,11
"3047",47,"8.2",3,"n",0.950177049354865,0.0236692976540705,2,0.0758368398427453,23.5,0.75,0.7,1,11
"3048",48,"8.2",5,"n",0.94219765299839,0.0249104076657514,1,0.0714532925106494,23.5,0.75,0.7,1,11
"3049",49,"8.2",6,"a",0.911215265095357,0.026438622073063,2,0.0651093308770275,23.8,0.75,0.7,1,11
"3050",50,"8.2",8,"n",0.950229041230102,0.0290146830126867,2,0.0618687770544113,23.7,0.75,0.7,1,11
"3051",51,"8.2",10,"n",0.950229041230102,0.0305344098672529,2,0.0587895087024921,23.7,0.75,0.7,1,11
"3052",52,"8.2",12,"n",0.950229041230102,0.0321337367543778,2,0.0558634984887578,23.7,0.75,0.7,1,11
"3053",53,"8.2",14,"n",0.950229041230102,0.0338168329530106,2,0.0530831186087316,23.7,0.75,0.7,1,11
"3054",54,"8.2",16,"n",0.942249239322062,0.0355880861199881,1,0.0500175281299201,23.7,0.75,0.7,1,11
"3055",55,"8.2",17,"n",0.950305917007679,0.037769291430358,2,0.0475319529359612,24,0.75,0.7,1,11
"3056",56,"8.2",19,"n",0.942325515449382,0.03974435048167,1,0.0447905720506954,24,0.75,0.7,1,11
"3057",57,"8.2",20,"a",0.911388980652266,0.0421768803137167,2,0.0408216338041151,24.3,0.75,0.7,1,11
"3058",58,"8.2",22,"n",0.950356443108225,0.0462775842248295,2,0.0387951027039453,24.2,0.75,0.7,1,11
"3059",59,"8.2",24,"n",0.950356443108225,0.0486949760381216,2,0.0368691758157398,24.2,0.75,0.7,1,11
"3060",60,"8.2",26,"o",NA,NA,NA,NA,24.2,0.75,0.7,1,11
"3061",1,"8.8",1,"n",0.942924879655753,0.00220191025266578,0,0.942924879655753,8.8,0.75,0.7,1,11
"3062",2,"8.8",1,"n",0.943121273224928,0.00233519159391538,0,0.889292513056396,9,0.75,0.7,1,11
"3063",3,"8.8",1,"n",0.943311813285994,0.00247602472790204,0,0.838880133032887,9.2,0.75,0.7,1,11
"3064",4,"8.8",1,"n",0.943496795694609,0.00262482107509806,0,0.791480717488396,9.4,0.75,0.7,1,11
"3065",5,"8.8",1,"n",0.943676495470409,0.00278201376737655,0,0.746901749711854,9.6,0.75,0.7,1,11
"3066",6,"8.8",1,"n",0.943851168661829,0.00294805876879423,0,0.704964089341098,9.8,0.75,0.7,1,11
"3067",7,"8.8",1,"n",0.944021054009895,0.00312343605292551,0,0.665500942658909,10,0.75,0.7,1,11
"3068",8,"8.8",1,"n",0.944267388472028,0.00330865083957414,0,0.628410837150201,10.3,0.75,0.7,1,11
"3069",9,"8.8",1,"n",0.944504140978848,0.00350393424570985,0,0.593536637924349,10.6,0.75,0.7,1,11
"3070",10,"8.8",1,"n",0.944731939456425,0.00370981353462199,0,0.560733019084716,10.9,0.75,0.7,1,11
"3071",11,"8.8",1,"n",0.944951354849157,0.00392684250387102,0,0.529865426092761,11.2,0.75,0.7,1,11
"3072",12,"8.8",1,"n",0.945162907652335,0.00415560280825023,0,0.500809146790277,11.5,0.75,0.7,1,11
"3073",13,"8.8",1,"n",0.945367073547638,0.00439670534529569,0,0.473448477507014,11.8,0.75,0.7,1,11
"3074",14,"8.8",1,"n",0.945564288284082,0.00465079170654459,0,0.447675972673102,12.1,0.75,0.7,1,11
"3075",15,"8.8",1,"n",0.945754951921378,0.00491853569785762,0,0.423391768011806,12.4,0.75,0.7,1,11
"3076",16,"8.8",1,"n",0.945939432532175,0.00520064493224721,0,0.400502968771882,12.7,0.75,0.7,1,11
"3077",17,"8.8",1,"n",0.946118069443146,0.00549786249879198,0,0.378923095620701,13,0.75,0.7,1,11
"3078",18,"8.8",1,"n",0.946291176081568,0.00581096871136585,0,0.358571581799382,13.3,0.75,0.7,1,11
"3079",19,"8.8",1,"n",0.946459042483044,0.00614078294106904,0,0.339373315971473,13.6,0.75,0.7,1,11
"3080",20,"8.8",1,"n",0.946621937507264,0.00648816553641733,0,0.321258225903181,13.9,0.75,0.7,1,11
"3081",21,"8.8",1,"n",0.946780110801216,0.00685401983552441,0,0.304160898716416,14.2,0.75,0.7,1,11
"3082",22,"8.8",1,"n",0.946933794543335,0.00723929427470141,0,0.288020233973247,14.5,0.75,0.7,1,11
"3083",23,"8.8",1,"n",0.947083204996972,0.00764498459809707,0,0.27277912629536,14.8,0.75,0.7,1,11
"3084",24,"8.8",1,"n",0.947276118340117,0.00807213617321142,0,0.258397151921277,15.2,0.75,0.7,1,11
"3085",25,"8.8",1,"n",0.947462233796753,0.00852141843009404,0,0.244821542766053,15.6,0.75,0.7,1,11
"3086",26,"8.8",1,"n",0.947641955901329,0.0089939399441245,0,0.232003165633603,16,0.75,0.7,1,11
"3087",27,"8.8",1,"n",0.947815655773272,0.00949086296582353,0,0.219896232576488,16.4,0.75,0.7,1,11
"3088",28,"8.8",1,"n",0.947983674611988,0.0100134059909365,0,0.208458038591192,16.8,0.75,0.7,1,11
"3089",29,"8.8",1,"n",0.948146326753019,0.0105628464488432,0,0.197648723572378,17.2,0.75,0.7,1,11
"3090",30,"8.8",1,"n",0.948303902349248,0.0111405235149898,0,0.187431055858033,17.6,0.75,0.7,1,11
"3091",31,"8.8",1,"n",0.948456669730523,0.0117478410532649,0,0.177770235043186,18,0.75,0.7,1,11
"3092",32,"8.8",1,"n",0.94860487748644,0.0123862706944775,0,0.168633712033877,18.4,0.75,0.7,1,11
"3093",33,"8.8",1,"n",0.948748756310028,0.0130573550573532,0,0.159991024564084,18.8,0.75,0.7,1,11
"3094",34,"8.8",1,"n",0.948888520634189,0.0137627111187341,0,0.151813646613362,19.2,0.75,0.7,1,11
"3095",35,"8.8",1,"n",0.949024370087992,0.0145040337399548,0,0.144074850348007,19.6,0.75,0.7,1,11
"3096",36,"8.8",1,"n",0.949156490795865,0.0152830993566688,0,0.136749579368254,20,0.75,0.7,1,11
"3097",37,"8.8",1,"n",0.949316661787279,0.0161017698397174,0,0.129818654186685,20.5,0.75,0.7,1,11
"3098",38,"8.8",1,"n",0.949471592163552,0.0169614318255013,0,0.123259124283161,21,0.75,0.7,1,11
"3099",39,"8.8",1,"n",0.949621571973978,0.0178640750976566,0,0.117049523361912,21.5,0.75,0.7,1,11
"3100",40,"8.8",1,"n",0.949766868948518,0.0188117831617099,0,0.111169759315359,22,0.75,0.7,1,11
"3101",41,"8.8",1,"n",0.949907730676029,0.0198067376076577,0,0.105601013791053,22.5,0.75,0.7,1,11
"3102",42,"8.8",1,"n",0.950044386526886,0.0208512226693446,0,0.100325650363738,23,0.75,0.7,1,11
"3103",43,"8.8",1,"n",0.950177049354865,0.0219476299897642,0,0.0953271304372248,23.5,0.75,0.7,1,11
"3104",44,"8.8",1,"n",0.950305917007679,0.0230984636017738,0,0.0905899361058576,24,0.75,0.7,1,11
"3105",45,"8.8",1,"n",0.950431173671213,0.0243063451341082,0,0.0860994992958904,24.5,0.75,0.7,1,11
"3106",46,"8.8",1,"n",0.950552991068703,0.0255740192529886,2,0.0818421365852263,25,0.75,0.7,1,11
"3107",47,"8.8",3,"n",0.950552991068703,0.026904359350062,2,0.0777952877265403,25,0.75,0.7,1,11
"3108",48,"8.8",5,"n",0.942570662294419,0.0283039026786013,1,0.0733275558757899,25,0.75,0.7,1,11
"3109",49,"8.8",6,"a",0.911722240093362,0.0300284146439521,2,0.0668543635036463,25.3,0.75,0.7,1,11
"3110",50,"8.8",8,"n",0.950600791307918,0.0329359242578936,2,0.0635518108489534,25.2,0.75,0.7,1,11
"3111",51,"8.8",10,"n",0.950600791307918,0.0346474824753486,2,0.0604124016820662,25.2,0.75,0.7,1,11
"3112",52,"8.8",12,"n",0.950600791307918,0.0364479840456241,2,0.0574280768437839,25.2,0.75,0.7,1,11
"3113",53,"8.8",14,"n",0.950600791307918,0.0383420510259368,2,0.0545911752909929,25.2,0.75,0.7,1,11
"3114",54,"8.8",16,"n",0.942618089688472,0.0403345456647291,1,0.0514586293666442,25.2,0.75,0.7,1,11
"3115",55,"8.8",17,"n",0.9506715295331,0.04278991259128,2,0.0489202538876646,25.5,0.75,0.7,1,11
"3116",56,"8.8",19,"n",0.942688276153069,0.0450101967524948,1,0.046116549806333,25.5,0.75,0.7,1,11
"3117",57,"8.8",20,"a",0.911882219578442,0.0477466389379243,2,0.0420528617966987,25.8,0.75,0.7,1,11
"3118",58,"8.8",22,"n",0.950718060726187,0.05236053287671,2,0.0399804152153437,25.7,0.75,0.7,1,11
"3119",59,"8.8",24,"n",0.950718060726187,0.0550747219808946,2,0.0380101028205593,25.7,0.75,0.7,1,11
"3120",60,"8.8",26,"o",NA,NA,NA,NA,25.7,0.75,0.7,1,11
"3121",1,"9.4",1,"n",0.943496795694609,0.00260630066669049,0,0.943496795694609,9.4,0.75,0.7,1,11
"3122",2,"9.4",1,"n",0.943676495470409,0.00276238422704097,0,0.890355749648648,9.6,0.75,0.7,1,11
"3123",3,"9.4",1,"n",0.943851168661829,0.00292725763574727,0,0.840363314830655,9.8,0.75,0.7,1,11
"3124",4,"9.4",1,"n",0.944021054009895,0.0031013974797504,0,0.793320662217684,10,0.75,0.7,1,11
"3125",5,"9.4",1,"n",0.944267388472028,0.00328530541408655,0,0.749106829933192,10.3,0.75,0.7,1,11
"3126",6,"9.4",1,"n",0.944504140978848,0.00347921092499307,0,0.707534502907438,10.6,0.75,0.7,1,11
"3127",7,"9.4",1,"n",0.944731939456425,0.00368363755545566,0,0.668430443164081,10.9,0.75,0.7,1,11
"3128",8,"9.4",1,"n",0.944951354849157,0.00389913519550861,0,0.631634252890321,11.2,0.75,0.7,1,11
"3129",9,"9.4",1,"n",0.945162907652335,0.00412628139586194,0,0.596997267034626,11.5,0.75,0.7,1,11
"3130",10,"9.4",1,"n",0.945367073547638,0.00436568274363527,0,0.564381559252462,11.8,0.75,0.7,1,11
