"","Wstart","Beh","p","h","p.tot","S.cum.riv","G.riv","G.ocean","dur","Fit","yn","Bn","ka","dn0","seeds","iter_id"
"3628","8.8","1",0.181818181818182,"a",0.0833333333333333,0.0827350445002578,3.6,22.3,24,0.101598148942839,1,1,1.3,0.1,7,96
"3629","9.4","1",0.2,"a",0.0869565217391304,0.095806361132782,3.3,23.6,23,0.112063315447455,1,1,1.3,0.1,7,96
"3630","10","1",0,"a",0,0.109440663443858,2.9,24.3,22,0.118097367795968,1,1,1.3,0.1,7,96
"3631","7.1","2",1,"a",0.206896551724138,0.0505730231066226,3.9,16.1,29,0.0590637549557212,1,1,1.3,0.1,7,96
"3632","7.6","2",1,"a",0.333333333333333,0.0618096829566677,3.7,18.4,27,0.0720462380582391,1,1,1.3,0.1,7,96
"3633","8.2","2",1,"a",0.346153846153846,0.0704193990872603,3.7,19.8,26,0.0831983826400026,1,1,1.3,0.1,7,96
"3634","8.8","2",0.818181818181818,"a",0.375,0.0827350445002578,3.6,22.3,24,0.101598148942839,1,1,1.3,0.1,7,96
"3635","9.4","2",0.8,"a",0.347826086956522,0.095806361132782,3.3,23.6,23,0.112063315447455,1,1,1.3,0.1,7,96
"3636","10","2",1,"a",0.409090909090909,0.109440663443858,2.9,24.3,22,0.118097367795968,1,1,1.3,0.1,7,96
"3637","7.1","0",0.8,"n",0.551724137931034,0.0495691419709979,3.8,16.1,29,0.058599963332954,1,1,1.3,0.28,7,102
"3638","7.6","0",0.681818181818182,"n",0.535714285714286,0.0567871626640476,3.6,16.8,28,0.0633571079826131,1,1,1.3,0.28,7,102
"3639","8.2","0",0.777777777777778,"n",0.518518518518518,0.0636417670758654,3.8,19,27,0.0791843286054554,1,1,1.3,0.28,7,102
"3640","8.8","0",0.75,"n",0.48,0.079102858334939,3.5,20.7,25,0.0909470885326572,1,1,1.3,0.28,7,102
"3641","9.4","0",0.692307692307692,"n",0.391304347826087,0.095806361132782,3.3,23.6,23,0.112063315447455,1,1,1.3,0.28,7,102
"3642","10","0",0.692307692307692,"n",0.409090909090909,0.109440663443858,2.9,24.3,22,0.118097367795968,1,1,1.3,0.28,7,102
"3643","7.1","1",0.05,"n",0.0344827586206897,0.0495691419709979,3.8,16.1,29,0.058599963332954,1,1,1.3,0.28,7,102
"3644","7.6","1",0,"n",0,0.0567871626640476,3.6,16.8,28,0.0633571079826131,1,1,1.3,0.28,7,102
"3645","8.2","1",0.0555555555555556,"n",0.037037037037037,0.0636417670758654,3.8,19,27,0.0791843286054554,1,1,1.3,0.28,7,102
"3646","8.8","1",0.0625,"n",0.04,0.079102858334939,3.5,20.7,25,0.0909470885326572,1,1,1.3,0.28,7,102
"3647","9.4","1",0.0769230769230769,"n",0.0434782608695652,0.095806361132782,3.3,23.6,23,0.112063315447455,1,1,1.3,0.28,7,102
"3648","10","1",0.0769230769230769,"n",0.0454545454545455,0.109440663443858,2.9,24.3,22,0.118097367795968,1,1,1.3,0.28,7,102
"3649","7.1","2",0.15,"n",0.103448275862069,0.0495691419709979,3.8,16.1,29,0.058599963332954,1,1,1.3,0.28,7,102
"3650","7.6","2",0.318181818181818,"n",0.25,0.0567871626640476,3.6,16.8,28,0.0633571079826131,1,1,1.3,0.28,7,102
"3651","8.2","2",0.166666666666667,"n",0.111111111111111,0.0636417670758654,3.8,19,27,0.0791843286054554,1,1,1.3,0.28,7,102
"3652","8.8","2",0.1875,"n",0.12,0.079102858334939,3.5,20.7,25,0.0909470885326572,1,1,1.3,0.28,7,102
"3653","9.4","2",0.230769230769231,"n",0.130434782608696,0.095806361132782,3.3,23.6,23,0.112063315447455,1,1,1.3,0.28,7,102
"3654","10","2",0.230769230769231,"n",0.136363636363636,0.109440663443858,2.9,24.3,22,0.118097367795968,1,1,1.3,0.28,7,102
"3655","7.1","0",0,"a",0,0.0495691419709979,3.8,16.1,29,0.058599963332954,1,1,1.3,0.28,7,102
"3656","7.6","0",0,"a",0,0.0567871626640476,3.6,16.8,28,0.0633571079826131,1,1,1.3,0.28,7,102
"3657","8.2","0",0,"a",0,0.0636417670758654,3.8,19,27,0.0791843286054554,1,1,1.3,0.28,7,102
"3658","8.8","0",0,"a",0,0.079102858334939,3.5,20.7,25,0.0909470885326572,1,1,1.3,0.28,7,102
"3659","9.4","0",0,"a",0,0.095806361132782,3.3,23.6,23,0.112063315447455,1,1,1.3,0.28,7,102
"3660","10","0",0,"a",0,0.109440663443858,2.9,24.3,22,0.118097367795968,1,1,1.3,0.28,7,102
"3661","7.1","1",0,"a",0,0.0495691419709979,3.8,16.1,29,0.058599963332954,1,1,1.3,0.28,7,102
"3662","7.6","1",0,"a",0,0.0567871626640476,3.6,16.8,28,0.0633571079826131,1,1,1.3,0.28,7,102
"3663","8.2","1",0,"a",0,0.0636417670758654,3.8,19,27,0.0791843286054554,1,1,1.3,0.28,7,102
"3664","8.8","1",0,"a",0,0.079102858334939,3.5,20.7,25,0.0909470885326572,1,1,1.3,0.28,7,102
"3665","9.4","1",0.2,"a",0.0869565217391304,0.095806361132782,3.3,23.6,23,0.112063315447455,1,1,1.3,0.28,7,102
"3666","10","1",0,"a",0,0.109440663443858,2.9,24.3,22,0.118097367795968,1,1,1.3,0.28,7,102
"3667","7.1","2",1,"a",0.310344827586207,0.0495691419709979,3.8,16.1,29,0.058599963332954,1,1,1.3,0.28,7,102
"3668","7.6","2",1,"a",0.214285714285714,0.0567871626640476,3.6,16.8,28,0.0633571079826131,1,1,1.3,0.28,7,102
"3669","8.2","2",1,"a",0.333333333333333,0.0636417670758654,3.8,19,27,0.0791843286054554,1,1,1.3,0.28,7,102
"3670","8.8","2",1,"a",0.36,0.079102858334939,3.5,20.7,25,0.0909470885326572,1,1,1.3,0.28,7,102
"3671","9.4","2",0.8,"a",0.347826086956522,0.095806361132782,3.3,23.6,23,0.112063315447455,1,1,1.3,0.28,7,102
"3672","10","2",1,"a",0.409090909090909,0.109440663443858,2.9,24.3,22,0.118097367795968,1,1,1.3,0.28,7,102
"3673","7.1","0",0.692307692307692,"n",0.409090909090909,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.3,0.46,7,108
"3674","7.6","0",0.666666666666667,"n",0.380952380952381,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.3,0.46,7,108
"3675","8.2","0",0.777777777777778,"n",0.518518518518518,0.0633788094625892,3.6,19,27,0.078058818587529,1,1,1.3,0.46,7,108
"3676","8.8","0",0.75,"n",0.48,0.0787667867562298,3.3,20.5,25,0.0885237743244743,1,1,1.3,0.46,7,108
"3677","9.4","0",0.692307692307692,"n",0.391304347826087,0.0953900432721602,3.1,23.2,23,0.108094676305006,1,1,1.3,0.46,7,108
"3678","10","0",0.692307692307692,"n",0.409090909090909,0.109440663443858,2.9,24.3,22,0.118097367795968,1,1,1.3,0.46,7,108
"3679","7.1","1",0.0769230769230769,"n",0.0454545454545455,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.3,0.46,7,108
"3680","7.6","1",0.0833333333333333,"n",0.0476190476190476,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.3,0.46,7,108
"3681","8.2","1",0.0555555555555556,"n",0.037037037037037,0.0633788094625892,3.6,19,27,0.078058818587529,1,1,1.3,0.46,7,108
"3682","8.8","1",0.0625,"n",0.04,0.0787667867562298,3.3,20.5,25,0.0885237743244743,1,1,1.3,0.46,7,108
"3683","9.4","1",0.0769230769230769,"n",0.0434782608695652,0.0953900432721602,3.1,23.2,23,0.108094676305006,1,1,1.3,0.46,7,108
"3684","10","1",0.0769230769230769,"n",0.0454545454545455,0.109440663443858,2.9,24.3,22,0.118097367795968,1,1,1.3,0.46,7,108
"3685","7.1","2",0.230769230769231,"n",0.136363636363636,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.3,0.46,7,108
"3686","7.6","2",0.25,"n",0.142857142857143,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.3,0.46,7,108
"3687","8.2","2",0.166666666666667,"n",0.111111111111111,0.0633788094625892,3.6,19,27,0.078058818587529,1,1,1.3,0.46,7,108
"3688","8.8","2",0.1875,"n",0.12,0.0787667867562298,3.3,20.5,25,0.0885237743244743,1,1,1.3,0.46,7,108
"3689","9.4","2",0.230769230769231,"n",0.130434782608696,0.0953900432721602,3.1,23.2,23,0.108094676305006,1,1,1.3,0.46,7,108
"3690","10","2",0.230769230769231,"n",0.136363636363636,0.109440663443858,2.9,24.3,22,0.118097367795968,1,1,1.3,0.46,7,108
"3691","7.1","0",0,"a",0,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.3,0.46,7,108
"3692","7.6","0",0,"a",0,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.3,0.46,7,108
"3693","8.2","0",0,"a",0,0.0633788094625892,3.6,19,27,0.078058818587529,1,1,1.3,0.46,7,108
"3694","8.8","0",0,"a",0,0.0787667867562298,3.3,20.5,25,0.0885237743244743,1,1,1.3,0.46,7,108
"3695","9.4","0",0,"a",0,0.0953900432721602,3.1,23.2,23,0.108094676305006,1,1,1.3,0.46,7,108
"3696","10","0",0,"a",0,0.109440663443858,2.9,24.3,22,0.118097367795968,1,1,1.3,0.46,7,108
"3697","7.1","1",0,"a",0,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.3,0.46,7,108
"3698","7.6","1",0,"a",0,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.3,0.46,7,108
"3699","8.2","1",0,"a",0,0.0633788094625892,3.6,19,27,0.078058818587529,1,1,1.3,0.46,7,108
"3700","8.8","1",0,"a",0,0.0787667867562298,3.3,20.5,25,0.0885237743244743,1,1,1.3,0.46,7,108
"3701","9.4","1",0.2,"a",0.0869565217391304,0.0953900432721602,3.1,23.2,23,0.108094676305006,1,1,1.3,0.46,7,108
"3702","10","1",0,"a",0,0.109440663443858,2.9,24.3,22,0.118097367795968,1,1,1.3,0.46,7,108
"3703","7.1","2",1,"a",0.409090909090909,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.3,0.46,7,108
"3704","7.6","2",1,"a",0.428571428571429,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.3,0.46,7,108
"3705","8.2","2",1,"a",0.333333333333333,0.0633788094625892,3.6,19,27,0.078058818587529,1,1,1.3,0.46,7,108
"3706","8.8","2",1,"a",0.36,0.0787667867562298,3.3,20.5,25,0.0885237743244743,1,1,1.3,0.46,7,108
"3707","9.4","2",0.8,"a",0.347826086956522,0.0953900432721602,3.1,23.2,23,0.108094676305006,1,1,1.3,0.46,7,108
"3708","10","2",1,"a",0.409090909090909,0.109440663443858,2.9,24.3,22,0.118097367795968,1,1,1.3,0.46,7,108
"3709","7.1","0",0.692307692307692,"n",0.409090909090909,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.3,0.64,7,114
"3710","7.6","0",0.666666666666667,"n",0.380952380952381,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.3,0.64,7,114
"3711","8.2","0",0.636363636363636,"n",0.35,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.3,0.64,7,114
"3712","8.8","0",0.75,"n",0.48,0.0783274479026788,3,20.4,25,0.0861347362791,1,1,1.3,0.64,7,114
"3713","9.4","0",0.733333333333333,"n",0.458333333333333,0.0881461820998776,3,22.3,24,0.101598148942839,1,1,1.3,0.64,7,114
"3714","10","0",0.714285714285714,"n",0.434782608695652,0.099013682500578,3,23.7,23,0.114734110056427,1,1,1.3,0.64,7,114
"3715","7.1","1",0.0769230769230769,"n",0.0454545454545455,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.3,0.64,7,114
"3716","7.6","1",0.0833333333333333,"n",0.0476190476190476,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.3,0.64,7,114
"3717","8.2","1",0.0909090909090909,"n",0.05,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.3,0.64,7,114
"3718","8.8","1",0.0625,"n",0.04,0.0783274479026788,3,20.4,25,0.0861347362791,1,1,1.3,0.64,7,114
"3719","9.4","1",0.0666666666666667,"n",0.0416666666666667,0.0881461820998776,3,22.3,24,0.101598148942839,1,1,1.3,0.64,7,114
"3720","10","1",0.0714285714285714,"n",0.0434782608695652,0.099013682500578,3,23.7,23,0.114734110056427,1,1,1.3,0.64,7,114
"3721","7.1","2",0.230769230769231,"n",0.136363636363636,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.3,0.64,7,114
"3722","7.6","2",0.25,"n",0.142857142857143,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.3,0.64,7,114
"3723","8.2","2",0.272727272727273,"n",0.15,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.3,0.64,7,114
"3724","8.8","2",0.1875,"n",0.12,0.0783274479026788,3,20.4,25,0.0861347362791,1,1,1.3,0.64,7,114
"3725","9.4","2",0.2,"n",0.125,0.0881461820998776,3,22.3,24,0.101598148942839,1,1,1.3,0.64,7,114
"3726","10","2",0.214285714285714,"n",0.130434782608696,0.099013682500578,3,23.7,23,0.114734110056427,1,1,1.3,0.64,7,114
"3727","7.1","0",0,"a",0,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.3,0.64,7,114
"3728","7.6","0",0,"a",0,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.3,0.64,7,114
"3729","8.2","0",0,"a",0,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.3,0.64,7,114
"3730","8.8","0",0,"a",0,0.0783274479026788,3,20.4,25,0.0861347362791,1,1,1.3,0.64,7,114
"3731","9.4","0",0,"a",0,0.0881461820998776,3,22.3,24,0.101598148942839,1,1,1.3,0.64,7,114
"3732","10","0",0,"a",0,0.099013682500578,3,23.7,23,0.114734110056427,1,1,1.3,0.64,7,114
"3733","7.1","1",0,"a",0,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.3,0.64,7,114
"3734","7.6","1",0,"a",0,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.3,0.64,7,114
"3735","8.2","1",0,"a",0,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.3,0.64,7,114
"3736","8.8","1",0,"a",0,0.0783274479026788,3,20.4,25,0.0861347362791,1,1,1.3,0.64,7,114
"3737","9.4","1",0,"a",0,0.0881461820998776,3,22.3,24,0.101598148942839,1,1,1.3,0.64,7,114
"3738","10","1",0,"a",0,0.099013682500578,3,23.7,23,0.114734110056427,1,1,1.3,0.64,7,114
"3739","7.1","2",1,"a",0.409090909090909,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.3,0.64,7,114
"3740","7.6","2",1,"a",0.428571428571429,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.3,0.64,7,114
"3741","8.2","2",1,"a",0.45,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.3,0.64,7,114
"3742","8.8","2",1,"a",0.36,0.0783274479026788,3,20.4,25,0.0861347362791,1,1,1.3,0.64,7,114
"3743","9.4","2",1,"a",0.375,0.0881461820998776,3,22.3,24,0.101598148942839,1,1,1.3,0.64,7,114
"3744","10","2",1,"a",0.391304347826087,0.099013682500578,3,23.7,23,0.114734110056427,1,1,1.3,0.64,7,114
"3745","7.1","0",0.692307692307692,"n",0.409090909090909,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.3,0.82,7,120
"3746","7.6","0",0.666666666666667,"n",0.380952380952381,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.3,0.82,7,120
"3747","8.2","0",0.636363636363636,"n",0.35,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.3,0.82,7,120
"3748","8.8","0",0.555555555555556,"n",0.277777777777778,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,1,1.3,0.82,7,120
"3749","9.4","0",0.5,"n",0.235294117647059,0.173859600605168,0.9,24.4,17,0.101598148942839,1,1,1.3,0.82,7,120
"3750","10","0",0.714285714285714,"n",0.434782608695652,0.0984816382421376,2.7,23.6,23,0.112063315447455,1,1,1.3,0.82,7,120
"3751","7.1","1",0.0769230769230769,"n",0.0454545454545455,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.3,0.82,7,120
"3752","7.6","1",0.0833333333333333,"n",0.0476190476190476,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.3,0.82,7,120
"3753","8.2","1",0.0909090909090909,"n",0.05,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.3,0.82,7,120
"3754","8.8","1",0.111111111111111,"n",0.0555555555555556,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,1,1.3,0.82,7,120
"3755","9.4","1",0.125,"n",0.0588235294117647,0.173859600605168,0.9,24.4,17,0.101598148942839,1,1,1.3,0.82,7,120
"3756","10","1",0.0714285714285714,"n",0.0434782608695652,0.0984816382421376,2.7,23.6,23,0.112063315447455,1,1,1.3,0.82,7,120
"3757","7.1","2",0.230769230769231,"n",0.136363636363636,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.3,0.82,7,120
"3758","7.6","2",0.25,"n",0.142857142857143,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.3,0.82,7,120
"3759","8.2","2",0.272727272727273,"n",0.15,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.3,0.82,7,120
"3760","8.8","2",0.333333333333333,"n",0.166666666666667,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,1,1.3,0.82,7,120
"3761","9.4","2",0.375,"n",0.176470588235294,0.173859600605168,0.9,24.4,17,0.101598148942839,1,1,1.3,0.82,7,120
"3762","10","2",0.214285714285714,"n",0.130434782608696,0.0984816382421376,2.7,23.6,23,0.112063315447455,1,1,1.3,0.82,7,120
"3763","7.1","0",0,"a",0,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.3,0.82,7,120
"3764","7.6","0",0,"a",0,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.3,0.82,7,120
"3765","8.2","0",0,"a",0,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.3,0.82,7,120
"3766","8.8","0",0,"a",0,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,1,1.3,0.82,7,120
"3767","9.4","0",0,"a",0,0.173859600605168,0.9,24.4,17,0.101598148942839,1,1,1.3,0.82,7,120
"3768","10","0",0,"a",0,0.0984816382421376,2.7,23.6,23,0.112063315447455,1,1,1.3,0.82,7,120
"3769","7.1","1",0,"a",0,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.3,0.82,7,120
"3770","7.6","1",0,"a",0,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.3,0.82,7,120
"3771","8.2","1",0,"a",0,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.3,0.82,7,120
"3772","8.8","1",0,"a",0,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,1,1.3,0.82,7,120
"3773","9.4","1",0,"a",0,0.173859600605168,0.9,24.4,17,0.101598148942839,1,1,1.3,0.82,7,120
"3774","10","1",0,"a",0,0.0984816382421376,2.7,23.6,23,0.112063315447455,1,1,1.3,0.82,7,120
"3775","7.1","2",1,"a",0.409090909090909,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.3,0.82,7,120
"3776","7.6","2",1,"a",0.428571428571429,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.3,0.82,7,120
"3777","8.2","2",1,"a",0.45,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.3,0.82,7,120
"3778","8.8","2",1,"a",0.5,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,1,1.3,0.82,7,120
"3779","9.4","2",1,"a",0.529411764705882,0.173859600605168,0.9,24.4,17,0.101598148942839,1,1,1.3,0.82,7,120
"3780","10","2",1,"a",0.391304347826087,0.0984816382421376,2.7,23.6,23,0.112063315447455,1,1,1.3,0.82,7,120
"3781","7.1","0",0.5625,"n",0.409090909090909,0.0983306504039083,1.8,18.2,22,0.0590637549557212,1,1,0.9,1,7,66
"3782","7.6","0",0.533333333333333,"n",0.380952380952381,0.1099387166064,1.6,18.9,21,0.0633571079826131,1,1,0.9,1,7,66
"3783","8.2","0",0.4,"n",0.3,0.121375876402742,1.3,20.5,20,0.0720462380582391,1,1,0.9,1,7,66
"3784","8.8","0",0.357142857142857,"n",0.263157894736842,0.13625245116689,1.1,21.7,19,0.0808905333153078,1,1,0.9,1,7,66
"3785","9.4","0",0.416666666666667,"n",0.277777777777778,0.156289122021015,1,22.5,18,0.0873248968312143,1,1,0.9,1,7,66
"3786","10","0",0.307692307692308,"n",0.222222222222222,0.154980933914148,0.9,24.4,18,0.104828335740565,1,1,0.9,1,7,66
"3787","7.1","1",0,"n",0,0.0983306504039083,1.8,18.2,22,0.0590637549557212,1,1,0.9,1,7,66
"3788","7.6","1",0,"n",0,0.1099387166064,1.6,18.9,21,0.0633571079826131,1,1,0.9,1,7,66
"3789","8.2","1",0.2,"n",0.15,0.121375876402742,1.3,20.5,20,0.0720462380582391,1,1,0.9,1,7,66
"3790","8.8","1",0.214285714285714,"n",0.157894736842105,0.13625245116689,1.1,21.7,19,0.0808905333153078,1,1,0.9,1,7,66
"3791","9.4","1",0.0833333333333333,"n",0.0555555555555556,0.156289122021015,1,22.5,18,0.0873248968312143,1,1,0.9,1,7,66
"3792","10","1",0.0769230769230769,"n",0.0555555555555556,0.154980933914148,0.9,24.4,18,0.104828335740565,1,1,0.9,1,7,66
"3793","7.1","2",0.4375,"n",0.318181818181818,0.0983306504039083,1.8,18.2,22,0.0590637549557212,1,1,0.9,1,7,66
"3794","7.6","2",0.466666666666667,"n",0.333333333333333,0.1099387166064,1.6,18.9,21,0.0633571079826131,1,1,0.9,1,7,66
"3795","8.2","2",0.4,"n",0.3,0.121375876402742,1.3,20.5,20,0.0720462380582391,1,1,0.9,1,7,66
"3796","8.8","2",0.428571428571429,"n",0.315789473684211,0.13625245116689,1.1,21.7,19,0.0808905333153078,1,1,0.9,1,7,66
"3797","9.4","2",0.5,"n",0.333333333333333,0.156289122021015,1,22.5,18,0.0873248968312143,1,1,0.9,1,7,66
"3798","10","2",0.615384615384615,"n",0.444444444444444,0.154980933914148,0.9,24.4,18,0.104828335740565,1,1,0.9,1,7,66
"3799","7.1","0",0,"a",0,0.0983306504039083,1.8,18.2,22,0.0590637549557212,1,1,0.9,1,7,66
"3800","7.6","0",0,"a",0,0.1099387166064,1.6,18.9,21,0.0633571079826131,1,1,0.9,1,7,66
"3801","8.2","0",0,"a",0,0.121375876402742,1.3,20.5,20,0.0720462380582391,1,1,0.9,1,7,66
"3802","8.8","0",0,"a",0,0.13625245116689,1.1,21.7,19,0.0808905333153078,1,1,0.9,1,7,66
"3803","9.4","0",0,"a",0,0.156289122021015,1,22.5,18,0.0873248968312143,1,1,0.9,1,7,66
"3804","10","0",0,"a",0,0.154980933914148,0.9,24.4,18,0.104828335740565,1,1,0.9,1,7,66
"3805","7.1","1",0,"a",0,0.0983306504039083,1.8,18.2,22,0.0590637549557212,1,1,0.9,1,7,66
"3806","7.6","1",0,"a",0,0.1099387166064,1.6,18.9,21,0.0633571079826131,1,1,0.9,1,7,66
"3807","8.2","1",0,"a",0,0.121375876402742,1.3,20.5,20,0.0720462380582391,1,1,0.9,1,7,66
"3808","8.8","1",0,"a",0,0.13625245116689,1.1,21.7,19,0.0808905333153078,1,1,0.9,1,7,66
"3809","9.4","1",0,"a",0,0.156289122021015,1,22.5,18,0.0873248968312143,1,1,0.9,1,7,66
"3810","10","1",0.4,"a",0.111111111111111,0.154980933914148,0.9,24.4,18,0.104828335740565,1,1,0.9,1,7,66
"3811","7.1","2",1,"a",0.272727272727273,0.0983306504039083,1.8,18.2,22,0.0590637549557212,1,1,0.9,1,7,66
"3812","7.6","2",1,"a",0.285714285714286,0.1099387166064,1.6,18.9,21,0.0633571079826131,1,1,0.9,1,7,66
"3813","8.2","2",1,"a",0.25,0.121375876402742,1.3,20.5,20,0.0720462380582391,1,1,0.9,1,7,66
"3814","8.8","2",1,"a",0.263157894736842,0.13625245116689,1.1,21.7,19,0.0808905333153078,1,1,0.9,1,7,66
"3815","9.4","2",1,"a",0.333333333333333,0.156289122021015,1,22.5,18,0.0873248968312143,1,1,0.9,1,7,66
"3816","10","2",0.6,"a",0.166666666666667,0.154980933914148,0.9,24.4,18,0.104828335740565,1,1,0.9,1,7,66
"3817","7.1","0",0.692307692307692,"n",0.409090909090909,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,0.98,1,7,72
"3818","7.6","0",0.666666666666667,"n",0.380952380952381,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,0.98,1,7,72
"3819","8.2","0",0.5,"n",0.35,0.125150149274714,1.5,21.2,20,0.0786203689154736,1,1,0.98,1,7,72
"3820","8.8","0",0.416666666666667,"n",0.277777777777778,0.154772476745728,1.1,22.5,18,0.0873248968312143,1,1,0.98,1,7,72
"3821","9.4","0",0.363636363636364,"n",0.235294117647059,0.172555500649655,0.9,24.4,17,0.101598148942839,1,1,0.98,1,7,72
"3822","10","0",0.181818181818182,"n",0.117647058823529,0.167067293036533,0.800000000000001,25,17,0.108094676305006,1,1,0.98,1,7,72
"3823","7.1","1",0.0769230769230769,"n",0.0454545454545455,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,0.98,1,7,72
"3824","7.6","1",0.0833333333333333,"n",0.0476190476190476,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,0.98,1,7,72
"3825","8.2","1",0.0714285714285714,"n",0.05,0.125150149274714,1.5,21.2,20,0.0786203689154736,1,1,0.98,1,7,72
"3826","8.8","1",0.0833333333333333,"n",0.0555555555555556,0.154772476745728,1.1,22.5,18,0.0873248968312143,1,1,0.98,1,7,72
"3827","9.4","1",0.0909090909090909,"n",0.0588235294117647,0.172555500649655,0.9,24.4,17,0.101598148942839,1,1,0.98,1,7,72
"3828","10","1",0.0909090909090909,"n",0.0588235294117647,0.167067293036533,0.800000000000001,25,17,0.108094676305006,1,1,0.98,1,7,72
"3829","7.1","2",0.230769230769231,"n",0.136363636363636,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,0.98,1,7,72
"3830","7.6","2",0.25,"n",0.142857142857143,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,0.98,1,7,72
"3831","8.2","2",0.428571428571429,"n",0.3,0.125150149274714,1.5,21.2,20,0.0786203689154736,1,1,0.98,1,7,72
"3832","8.8","2",0.5,"n",0.333333333333333,0.154772476745728,1.1,22.5,18,0.0873248968312143,1,1,0.98,1,7,72
"3833","9.4","2",0.545454545454545,"n",0.352941176470588,0.172555500649655,0.9,24.4,17,0.101598148942839,1,1,0.98,1,7,72
"3834","10","2",0.727272727272727,"n",0.470588235294118,0.167067293036533,0.800000000000001,25,17,0.108094676305006,1,1,0.98,1,7,72
